country,seasonality,sex,age_group,month,unemployment,unemployment_rate
gr,trend,m,y25-74,2008.04,111000,4.1
gr,trend,m,y25-74,2008.05,111000,4.1
gr,trend,m,y25-74,2008.06,111000,4.1
gr,trend,m,y25-74,2008.07,112000,4.1
gr,trend,m,y25-74,2008.08,112000,4.1
gr,trend,m,y25-74,2008.09,112000,4.1
gr,trend,m,y25-74,2008.10,118000,4.4
gr,trend,m,y25-74,2008.11,118000,4.4
gr,trend,m,y25-74,2008.12,118000,4.4
gr,trend,m,y25-74,2009.01,146000,5.4
gr,trend,m,y25-74,2009.02,146000,5.4
gr,trend,m,y25-74,2009.03,146000,5.4
gr,trend,m,y25-74,2009.04,156000,5.7
gr,trend,m,y25-74,2009.05,156000,5.7
gr,trend,m,y25-74,2009.06,156000,5.7
gr,trend,m,y25-74,2009.07,169000,6.2
gr,trend,m,y25-74,2009.08,169000,6.2
gr,trend,m,y25-74,2009.09,169000,6.2
gr,trend,m,y25-74,2009.10,181000,6.7
gr,trend,m,y25-74,2009.11,181000,6.7
gr,trend,m,y25-74,2009.12,181000,6.7
gr,trend,m,y25-74,2010.01,202000,7.4
gr,trend,m,y25-74,2010.02,202000,7.4
gr,trend,m,y25-74,2010.03,202000,7.4
gr,trend,m,y25-74,2010.04,234000,8.6
gr,trend,m,y25-74,2010.05,234000,8.6
gr,trend,m,y25-74,2010.06,234000,8.6
gr,trend,m,y25-74,2010.07,251000,9.2
gr,trend,m,y25-74,2010.08,251000,9.2
gr,trend,m,y25-74,2010.09,251000,9.2
gr,trend,m,y_lt25,1998.04,71000,21.7
gr,trend,m,y_lt25,1998.05,71000,21.7
gr,trend,m,y_lt25,1998.06,71000,21.7
gr,trend,m,y_lt25,1998.07,70000,21.6
gr,trend,m,y_lt25,1998.08,70000,21.6
gr,trend,m,y_lt25,1998.09,70000,21.6
gr,trend,m,y_lt25,1998.10,70000,21.9
gr,trend,m,y_lt25,1998.11,70000,21.9
gr,trend,m,y_lt25,1998.12,70000,21.9
gr,trend,m,y_lt25,1999.01,71000,22.4
gr,trend,m,y_lt25,1999.02,71000,22.4
gr,trend,m,y_lt25,1999.03,71000,22.4
gr,trend,m,y_lt25,1999.04,72000,22.7
gr,trend,m,y_lt25,1999.05,72000,22.7
gr,trend,m,y_lt25,1999.06,72000,22.7
gr,trend,m,y_lt25,1999.07,71000,22.7
gr,trend,m,y_lt25,1999.08,71000,22.7
gr,trend,m,y_lt25,1999.09,71000,22.7
gr,trend,m,y_lt25,1999.10,70000,22.5
gr,trend,m,y_lt25,1999.11,70000,22.5
gr,trend,m,y_lt25,1999.12,70000,22.5
gr,trend,m,y_lt25,2000.01,69000,22.2
gr,trend,m,y_lt25,2000.02,69000,22.2
gr,trend,m,y_lt25,2000.03,69000,22.2
gr,trend,m,y_lt25,2000.04,67000,21.9
gr,trend,m,y_lt25,2000.05,67000,21.9
gr,trend,m,y_lt25,2000.06,67000,21.9
gr,trend,m,y_lt25,2000.07,65000,21.3
gr,trend,m,y_lt25,2000.08,65000,21.3
gr,trend,m,y_lt25,2000.09,65000,21.3
gr,trend,m,y_lt25,2000.10,61000,20.4
gr,trend,m,y_lt25,2000.11,61000,20.4
gr,trend,m,y_lt25,2000.12,61000,20.4
gr,trend,m,y_lt25,2001.01,59000,20
gr,trend,m,y_lt25,2001.02,59000,20
gr,trend,m,y_lt25,2001.03,59000,20
gr,trend,m,y_lt25,2001.04,60000,20.3
gr,trend,m,y_lt25,2001.05,60000,20.3
gr,trend,m,y_lt25,2001.06,60000,20.3
gr,trend,m,y_lt25,2001.07,61000,20.9
gr,trend,m,y_lt25,2001.08,61000,20.9
gr,trend,m,y_lt25,2001.09,61000,20.9
gr,trend,m,y_lt25,2001.10,61000,21
gr,trend,m,y_lt25,2001.11,61000,21
gr,trend,m,y_lt25,2001.12,61000,21
gr,trend,m,y_lt25,2002.01,58000,20.5
gr,trend,m,y_lt25,2002.02,58000,20.5
gr,trend,m,y_lt25,2002.03,58000,20.5
gr,trend,m,y_lt25,2002.04,55000,19.8
gr,trend,m,y_lt25,2002.05,55000,19.8
gr,trend,m,y_lt25,2002.06,55000,19.8
gr,trend,m,y_lt25,2002.07,52000,19.3
gr,trend,m,y_lt25,2002.08,52000,19.3
gr,trend,m,y_lt25,2002.09,52000,19.3
gr,trend,m,y_lt25,2002.10,51000,19.1
gr,trend,m,y_lt25,2002.11,51000,19.1
gr,trend,m,y_lt25,2002.12,51000,19.1
gr,trend,m,y_lt25,2003.01,50000,19.1
gr,trend,m,y_lt25,2003.02,50000,19.1
gr,trend,m,y_lt25,2003.03,50000,19.1
gr,trend,m,y_lt25,2003.04,49000,19
gr,trend,m,y_lt25,2003.05,49000,19
gr,trend,m,y_lt25,2003.06,49000,19
gr,trend,m,y_lt25,2003.07,47000,18.8
gr,trend,m,y_lt25,2003.08,47000,18.8
gr,trend,m,y_lt25,2003.09,47000,18.8
gr,trend,m,y_lt25,2003.10,45000,18.4
gr,trend,m,y_lt25,2003.11,45000,18.4
gr,trend,m,y_lt25,2003.12,45000,18.4
gr,trend,m,y_lt25,2004.01,43000,18.1
gr,trend,m,y_lt25,2004.02,43000,18.1
gr,trend,m,y_lt25,2004.03,43000,18.1
gr,trend,m,y_lt25,2004.04,42000,17.6
gr,trend,m,y_lt25,2004.05,42000,17.6
gr,trend,m,y_lt25,2004.06,42000,17.6
gr,trend,m,y_lt25,2004.07,40000,17.1
gr,trend,m,y_lt25,2004.08,40000,17.1
gr,trend,m,y_lt25,2004.09,40000,17.1
gr,trend,m,y_lt25,2004.10,40000,17.2
gr,trend,m,y_lt25,2004.11,40000,17.2
gr,trend,m,y_lt25,2004.12,40000,17.2
gr,trend,m,y_lt25,2005.01,40000,17.6
gr,trend,m,y_lt25,2005.02,40000,17.6
gr,trend,m,y_lt25,2005.03,40000,17.6
gr,trend,m,y_lt25,2005.04,41000,18.1
gr,trend,m,y_lt25,2005.05,41000,18.1
gr,trend,m,y_lt25,2005.06,41000,18.1
gr,trend,m,y_lt25,2005.07,41000,18.5
gr,trend,m,y_lt25,2005.08,41000,18.5
gr,trend,m,y_lt25,2005.09,41000,18.5
gr,trend,m,y_lt25,2005.10,40000,18.2
gr,trend,m,y_lt25,2005.11,40000,18.2
gr,trend,m,y_lt25,2005.12,40000,18.2
gr,trend,m,y_lt25,2006.01,39000,17.8
gr,trend,m,y_lt25,2006.02,39000,17.8
gr,trend,m,y_lt25,2006.03,39000,17.8
gr,trend,m,y_lt25,2006.04,39000,17.8
gr,trend,m,y_lt25,2006.05,39000,17.8
gr,trend,m,y_lt25,2006.06,39000,17.8
gr,trend,m,y_lt25,2006.07,38000,17.6
gr,trend,m,y_lt25,2006.08,38000,17.6
gr,trend,m,y_lt25,2006.09,38000,17.6
gr,trend,m,y_lt25,2006.10,37000,17.4
gr,trend,m,y_lt25,2006.11,37000,17.4
gr,trend,m,y_lt25,2006.12,37000,17.4
gr,trend,m,y_lt25,2007.01,35000,16.7
gr,trend,m,y_lt25,2007.02,35000,16.7
gr,trend,m,y_lt25,2007.03,35000,16.7
gr,trend,m,y_lt25,2007.04,32000,15.6
gr,trend,m,y_lt25,2007.05,32000,15.6
gr,trend,m,y_lt25,2007.06,32000,15.6
gr,trend,m,y_lt25,2007.07,31000,15.3
gr,trend,m,y_lt25,2007.08,31000,15.3
gr,trend,m,y_lt25,2007.09,31000,15.3
gr,trend,m,y_lt25,2007.10,32000,15.8
gr,trend,m,y_lt25,2007.11,32000,15.8
gr,trend,m,y_lt25,2007.12,32000,15.8
gr,trend,m,y_lt25,2008.01,32000,16.3
gr,trend,m,y_lt25,2008.02,32000,16.3
gr,trend,m,y_lt25,2008.03,32000,16.3
gr,trend,m,y_lt25,2008.04,33000,16.6
gr,trend,m,y_lt25,2008.05,33000,16.6
gr,trend,m,y_lt25,2008.06,33000,16.6
gr,trend,m,y_lt25,2008.07,34000,17.1
gr,trend,m,y_lt25,2008.08,34000,17.1
gr,trend,m,y_lt25,2008.09,34000,17.1
gr,trend,m,y_lt25,2008.10,35000,17.8
gr,trend,m,y_lt25,2008.11,35000,17.8
gr,trend,m,y_lt25,2008.12,35000,17.8
gr,trend,m,y_lt25,2009.01,36000,18.4
gr,trend,m,y_lt25,2009.02,36000,18.4
gr,trend,m,y_lt25,2009.03,36000,18.4
gr,trend,m,y_lt25,2009.04,37000,18.9
gr,trend,m,y_lt25,2009.05,37000,18.9
gr,trend,m,y_lt25,2009.06,37000,18.9
gr,trend,m,y_lt25,2009.07,38000,19.6
gr,trend,m,y_lt25,2009.08,38000,19.6
gr,trend,m,y_lt25,2009.09,38000,19.6
gr,trend,m,y_lt25,2009.10,40000,21.1
gr,trend,m,y_lt25,2009.11,40000,21.1
gr,trend,m,y_lt25,2009.12,40000,21.1
gr,trend,m,y_lt25,2010.01,43000,23.1
gr,trend,m,y_lt25,2010.02,43000,23.1
gr,trend,m,y_lt25,2010.03,43000,23.1
gr,trend,m,y_lt25,2010.04,47000,25.2
gr,trend,m,y_lt25,2010.05,47000,25.2
gr,trend,m,y_lt25,2010.06,47000,25.2
gr,trend,m,y_lt25,2010.07,49000,26.6
gr,trend,m,y_lt25,2010.08,49000,26.6
gr,trend,m,y_lt25,2010.09,49000,26.6
hr,nsa,f,y25-74,2002.01,102000,14.3
hr,nsa,f,y25-74,2002.02,103000,14.5
hr,nsa,f,y25-74,2002.03,104000,14.6
hr,nsa,f,y25-74,2002.04,105000,14.7
hr,nsa,f,y25-74,2002.05,103000,14.4
hr,nsa,f,y25-74,2002.06,101000,14.2
hr,nsa,f,y25-74,2002.07,96000,13.4
hr,nsa,f,y25-74,2002.08,96000,13.4
hr,nsa,f,y25-74,2002.09,95000,13.2
hr,nsa,f,y25-74,2002.10,95000,13.3
hr,nsa,f,y25-74,2002.11,95000,13.3
hr,nsa,f,y25-74,2002.12,95000,13.3
hr,nsa,f,y25-74,2003.01,91000,12.9
hr,nsa,f,y25-74,2003.02,91000,12.8
hr,nsa,f,y25-74,2003.03,90000,12.8
hr,nsa,f,y25-74,2003.04,92000,13
hr,nsa,f,y25-74,2003.05,91000,12.9
hr,nsa,f,y25-74,2003.06,89000,12.6
hr,nsa,f,y25-74,2003.07,94000,13.1
hr,nsa,f,y25-74,2003.08,92000,12.8
hr,nsa,f,y25-74,2003.09,92000,12.7
hr,nsa,f,y25-74,2003.10,92000,12.8
hr,nsa,f,y25-74,2003.11,93000,12.9
hr,nsa,f,y25-74,2003.12,94000,13
hr,nsa,f,y25-74,2004.01,93000,12.6
hr,nsa,f,y25-74,2004.02,93000,12.7
hr,nsa,f,y25-74,2004.03,93000,12.7
hr,nsa,f,y25-74,2004.04,96000,13
hr,nsa,f,y25-74,2004.05,93000,12.7
hr,nsa,f,y25-74,2004.06,91000,12.4
hr,nsa,f,y25-74,2004.07,95000,13.2
hr,nsa,f,y25-74,2004.08,95000,13.2
hr,nsa,f,y25-74,2004.09,96000,13.2
hr,nsa,f,y25-74,2004.10,94000,13
hr,nsa,f,y25-74,2004.11,96000,13.2
hr,nsa,f,y25-74,2004.12,97000,13.4
hr,nsa,f,y25-74,2005.01,83000,11.3
hr,nsa,f,y25-74,2005.02,84000,11.4
hr,nsa,f,y25-74,2005.03,84000,11.4
hr,nsa,f,y25-74,2005.04,86000,11.6
hr,nsa,f,y25-74,2005.05,84000,11.4
hr,nsa,f,y25-74,2005.06,82000,11.1
hr,nsa,f,y25-74,2005.07,83000,11.5
hr,nsa,f,y25-74,2005.08,83000,11.5
hr,nsa,f,y25-74,2005.09,83000,11.5
hr,nsa,f,y25-74,2005.10,82000,11.4
hr,nsa,f,y25-74,2005.11,83000,11.6
hr,nsa,f,y25-74,2005.12,84000,11.6
hr,nsa,f,y25-74,2006.01,84000,11.6
hr,nsa,f,y25-74,2006.02,84000,11.6
hr,nsa,f,y25-74,2006.03,84000,11.6
hr,nsa,f,y25-74,2006.04,87000,12
hr,nsa,f,y25-74,2006.05,84000,11.6
hr,nsa,f,y25-74,2006.06,81000,11.3
hr,nsa,f,y25-74,2006.07,74000,9.9
hr,nsa,f,y25-74,2006.08,74000,9.9
hr,nsa,f,y25-74,2006.09,75000,9.9
hr,nsa,f,y25-74,2006.10,73000,9.8
hr,nsa,f,y25-74,2006.11,74000,9.9
hr,nsa,f,y25-74,2006.12,75000,10
hr,nsa,f,y25-74,2007.01,82000,11.6
hr,nsa,f,y25-74,2007.02,83000,11.6
hr,nsa,f,y25-74,2007.03,82000,11.5
hr,nsa,f,y25-74,2007.04,65000,9
hr,nsa,f,y25-74,2007.05,62000,8.7
hr,nsa,f,y25-74,2007.06,60000,8.4
hr,nsa,f,y25-74,2007.07,58000,7.9
hr,nsa,f,y25-74,2007.08,58000,7.9
hr,nsa,f,y25-74,2007.09,58000,7.9
hr,nsa,f,y25-74,2007.10,69000,9.4
hr,nsa,f,y25-74,2007.11,69000,9.5
hr,nsa,f,y25-74,2007.12,70000,9.5
hr,nsa,f,y25-74,2008.01,72000,9.9
hr,nsa,f,y25-74,2008.02,72000,10
hr,nsa,f,y25-74,2008.03,71000,9.9
hr,nsa,f,y25-74,2008.04,62000,8.4
hr,nsa,f,y25-74,2008.05,59000,8.1
hr,nsa,f,y25-74,2008.06,57000,7.9
hr,nsa,f,y25-74,2008.07,51000,6.8
hr,nsa,f,y25-74,2008.08,51000,6.8
hr,nsa,f,y25-74,2008.09,51000,6.9
hr,nsa,f,y25-74,2008.10,64000,8.6
hr,nsa,f,y25-74,2008.11,65000,8.8
hr,nsa,f,y25-74,2008.12,67000,9
hr,nsa,f,y25-74,2009.01,70000,9.5
hr,nsa,f,y25-74,2009.02,72000,9.7
hr,nsa,f,y25-74,2009.03,73000,9.8
hr,nsa,f,y25-74,2009.04,65000,8.8
hr,nsa,f,y25-74,2009.05,64000,8.5
hr,nsa,f,y25-74,2009.06,61000,8.3
hr,nsa,f,y25-74,2009.07,58000,7.7
hr,nsa,f,y25-74,2009.08,58000,7.8
hr,nsa,f,y25-74,2009.09,59000,7.9
hr,nsa,f,y25-74,2009.10,65000,8.7
hr,nsa,f,y25-74,2009.11,67000,8.9
hr,nsa,f,y25-74,2009.12,68000,9
hr,nsa,f,y25-74,2010.01,74000,10
hr,nsa,f,y25-74,2010.02,75000,10.2
hr,nsa,f,y25-74,2010.03,76000,10.2
hr,nsa,f,y25-74,2010.04,81000,11
hr,nsa,f,y25-74,2010.05,78000,10.6
hr,nsa,f,y25-74,2010.06,75000,10.3
hr,nsa,f,y25-74,2010.07,70000,9.8
hr,nsa,f,y25-74,2010.08,71000,9.8
hr,nsa,f,y25-74,2010.09,72000,9.9
hr,nsa,f,y25-74,2010.10,79000,10.9
hr,nsa,f,y25-74,2010.11,81000,11.2
hr,nsa,f,y25-74,2010.12,82000,11.3
hr,nsa,f,y_lt25,2002.01,38000,39
hr,nsa,f,y_lt25,2002.02,38000,39
hr,nsa,f,y_lt25,2002.03,38000,38.6
hr,nsa,f,y_lt25,2002.04,40000,40.1
hr,nsa,f,y_lt25,2002.05,38000,38.8
hr,nsa,f,y_lt25,2002.06,36000,37.6
hr,nsa,f,y_lt25,2002.07,34000,33.7
hr,nsa,f,y_lt25,2002.08,34000,33.6
hr,nsa,f,y_lt25,2002.09,34000,33.7
hr,nsa,f,y_lt25,2002.10,35000,34
hr,nsa,f,y_lt25,2002.11,34000,33.8
hr,nsa,f,y_lt25,2002.12,33000,33.1
hr,nsa,f,y_lt25,2003.01,36000,39.2
hr,nsa,f,y_lt25,2003.02,35000,38.6
hr,nsa,f,y_lt25,2003.03,34000,37.8
hr,nsa,f,y_lt25,2003.04,39000,41.4
hr,nsa,f,y_lt25,2003.05,34000,37.6
hr,nsa,f,y_lt25,2003.06,32000,36.3
hr,nsa,f,y_lt25,2003.07,36000,37.9
hr,nsa,f,y_lt25,2003.08,35000,37.3
hr,nsa,f,y_lt25,2003.09,36000,38.3
hr,nsa,f,y_lt25,2003.10,35000,37.2
hr,nsa,f,y_lt25,2003.11,36000,38.2
hr,nsa,f,y_lt25,2003.12,36000,38
hr,nsa,f,y_lt25,2004.01,34000,37.4
hr,nsa,f,y_lt25,2004.02,34000,37.4
hr,nsa,f,y_lt25,2004.03,33000,37
hr,nsa,f,y_lt25,2004.04,36000,38.8
hr,nsa,f,y_lt25,2004.05,34000,37.2
hr,nsa,f,y_lt25,2004.06,32000,35.8
hr,nsa,f,y_lt25,2004.07,34000,38.6
hr,nsa,f,y_lt25,2004.08,34000,38.7
hr,nsa,f,y_lt25,2004.09,36000,40.2
hr,nsa,f,y_lt25,2004.10,34000,38.8
hr,nsa,f,y_lt25,2004.11,35000,39.4
hr,nsa,f,y_lt25,2004.12,35000,39.3
hr,nsa,f,y_lt25,2005.01,30000,36.1
hr,nsa,f,y_lt25,2005.02,30000,36.2
hr,nsa,f,y_lt25,2005.03,29000,35.9
hr,nsa,f,y_lt25,2005.04,32000,37.6
hr,nsa,f,y_lt25,2005.05,30000,36
hr,nsa,f,y_lt25,2005.06,28000,34.5
hr,nsa,f,y_lt25,2005.07,30000,33.9
hr,nsa,f,y_lt25,2005.08,30000,33.8
hr,nsa,f,y_lt25,2005.09,32000,35.1
hr,nsa,f,y_lt25,2005.10,30000,34.1
hr,nsa,f,y_lt25,2005.11,31000,34.5
hr,nsa,f,y_lt25,2005.12,30000,34.2
hr,nsa,f,y_lt25,2006.01,24000,32.7
hr,nsa,f,y_lt25,2006.02,24000,32.5
hr,nsa,f,y_lt25,2006.03,24000,32.2
hr,nsa,f,y_lt25,2006.04,26000,34.2
hr,nsa,f,y_lt25,2006.05,24000,32.4
hr,nsa,f,y_lt25,2006.06,22000,30.6
hr,nsa,f,y_lt25,2006.07,25000,29.1
hr,nsa,f,y_lt25,2006.08,26000,29.4
hr,nsa,f,y_lt25,2006.09,28000,31.5
hr,nsa,f,y_lt25,2006.10,27000,30.2
hr,nsa,f,y_lt25,2006.11,27000,30.2
hr,nsa,f,y_lt25,2006.12,26000,29.7
hr,nsa,f,y_lt25,2007.01,26000,30.5
hr,nsa,f,y_lt25,2007.02,25000,30.3
hr,nsa,f,y_lt25,2007.03,24000,29.4
hr,nsa,f,y_lt25,2007.04,19000,27.1
hr,nsa,f,y_lt25,2007.05,17000,25.3
hr,nsa,f,y_lt25,2007.06,16000,23.3
hr,nsa,f,y_lt25,2007.07,19000,27.2
hr,nsa,f,y_lt25,2007.08,19000,27
hr,nsa,f,y_lt25,2007.09,20000,28.2
hr,nsa,f,y_lt25,2007.10,24000,30.4
hr,nsa,f,y_lt25,2007.11,24000,30.6
hr,nsa,f,y_lt25,2007.12,24000,30.2
hr,nsa,f,y_lt25,2008.01,24000,29.8
hr,nsa,f,y_lt25,2008.02,23000,29.5
hr,nsa,f,y_lt25,2008.03,23000,29
hr,nsa,f,y_lt25,2008.04,17000,24
hr,nsa,f,y_lt25,2008.05,16000,22.3
hr,nsa,f,y_lt25,2008.06,15000,20.8
hr,nsa,f,y_lt25,2008.07,16000,24.2
hr,nsa,f,y_lt25,2008.08,16000,24.3
hr,nsa,f,y_lt25,2008.09,17000,25.5
hr,nsa,f,y_lt25,2008.10,21000,31.7
hr,nsa,f,y_lt25,2008.11,22000,32.3
hr,nsa,f,y_lt25,2008.12,22000,32.5
hr,nsa,f,y_lt25,2009.01,21000,29.7
hr,nsa,f,y_lt25,2009.02,22000,30.3
hr,nsa,f,y_lt25,2009.03,22000,30.3
hr,nsa,f,y_lt25,2009.04,18000,25.3
hr,nsa,f,y_lt25,2009.05,17000,24
hr,nsa,f,y_lt25,2009.06,16000,22.7
hr,nsa,f,y_lt25,2009.07,16000,25.8
hr,nsa,f,y_lt25,2009.08,16000,25.9
hr,nsa,f,y_lt25,2009.09,17000,27.3
hr,nsa,f,y_lt25,2009.10,21000,33.8
hr,nsa,f,y_lt25,2009.11,21000,34.1
hr,nsa,f,y_lt25,2009.12,21000,33.8
hr,nsa,f,y_lt25,2010.01,23000,30.2
hr,nsa,f,y_lt25,2010.02,23000,30.5
hr,nsa,f,y_lt25,2010.03,23000,30.2
hr,nsa,f,y_lt25,2010.04,27000,34.3
hr,nsa,f,y_lt25,2010.05,26000,32.7
hr,nsa,f,y_lt25,2010.06,24000,31.4
hr,nsa,f,y_lt25,2010.07,26000,33.5
hr,nsa,f,y_lt25,2010.08,26000,33.8
hr,nsa,f,y_lt25,2010.09,28000,35.3
hr,nsa,f,y_lt25,2010.10,34000,43.1
hr,nsa,f,y_lt25,2010.11,35000,43.8
hr,nsa,f,y_lt25,2010.12,35000,43.6
hr,nsa,m,y25-74,2002.01,84000,9.9
hr,nsa,m,y25-74,2002.02,85000,10.1
hr,nsa,m,y25-74,2002.03,86000,10.1
hr,nsa,m,y25-74,2002.04,87000,10.2
hr,nsa,m,y25-74,2002.05,85000,10.1
hr,nsa,m,y25-74,2002.06,83000,9.9
hr,nsa,m,y25-74,2002.07,86000,10.2
hr,nsa,m,y25-74,2002.08,85000,10.2
hr,nsa,m,y25-74,2002.09,84000,10
hr,nsa,m,y25-74,2002.10,87000,10.3
hr,nsa,m,y25-74,2002.11,85000,10.1
hr,nsa,m,y25-74,2002.12,84000,10
hr,nsa,m,y25-74,2003.01,83000,9.7
hr,nsa,m,y25-74,2003.02,82000,9.6
hr,nsa,m,y25-74,2003.03,80000,9.4
hr,nsa,m,y25-74,2003.04,83000,9.7
hr,nsa,m,y25-74,2003.05,82000,9.6
hr,nsa,m,y25-74,2003.06,79000,9.3
hr,nsa,m,y25-74,2003.07,87000,10.3
hr,nsa,m,y25-74,2003.08,85000,10.1
hr,nsa,m,y25-74,2003.09,84000,10
hr,nsa,m,y25-74,2003.10,85000,10.1
hr,nsa,m,y25-74,2003.11,86000,10.1
hr,nsa,m,y25-74,2003.12,86000,10.2
hr,nsa,m,y25-74,2004.01,87000,9.9
hr,nsa,m,y25-74,2004.02,88000,10
hr,nsa,m,y25-74,2004.03,87000,10
hr,nsa,m,y25-74,2004.04,90000,10.2
hr,nsa,m,y25-74,2004.05,87000,10
hr,nsa,m,y25-74,2004.06,85000,9.7
hr,nsa,m,y25-74,2004.07,78000,9.3
hr,nsa,m,y25-74,2004.08,79000,9.3
hr,nsa,m,y25-74,2004.09,79000,9.4
hr,nsa,m,y25-74,2004.10,77000,9.2
hr,nsa,m,y25-74,2004.11,79000,9.3
hr,nsa,m,y25-74,2004.12,80000,9.5
hr,nsa,m,y25-74,2005.01,82000,9.7
hr,nsa,m,y25-74,2005.02,84000,9.8
hr,nsa,m,y25-74,2005.03,83000,9.8
hr,nsa,m,y25-74,2005.04,86000,10.1
hr,nsa,m,y25-74,2005.05,83000,9.8
hr,nsa,m,y25-74,2005.06,80000,9.5
hr,nsa,m,y25-74,2005.07,72000,8.4
hr,nsa,m,y25-74,2005.08,71000,8.3
hr,nsa,m,y25-74,2005.09,71000,8.2
hr,nsa,m,y25-74,2005.10,70000,8.2
hr,nsa,m,y25-74,2005.11,71000,8.3
hr,nsa,m,y25-74,2005.12,73000,8.4
hr,nsa,m,y25-74,2006.01,72000,8.5
hr,nsa,m,y25-74,2006.02,72000,8.5
hr,nsa,m,y25-74,2006.03,71000,8.4
hr,nsa,m,y25-74,2006.04,74000,8.8
hr,nsa,m,y25-74,2006.05,71000,8.4
hr,nsa,m,y25-74,2006.06,68000,8.1
hr,nsa,m,y25-74,2006.07,58000,6.8
hr,nsa,m,y25-74,2006.08,58000,6.8
hr,nsa,m,y25-74,2006.09,58000,6.9
hr,nsa,m,y25-74,2006.10,58000,6.8
hr,nsa,m,y25-74,2006.11,58000,6.8
hr,nsa,m,y25-74,2006.12,59000,6.9
hr,nsa,m,y25-74,2007.01,66000,7.7
hr,nsa,m,y25-74,2007.02,66000,7.7
hr,nsa,m,y25-74,2007.03,64000,7.6
hr,nsa,m,y25-74,2007.04,63000,7.3
hr,nsa,m,y25-74,2007.05,61000,7
hr,nsa,m,y25-74,2007.06,58000,6.7
hr,nsa,m,y25-74,2007.07,56000,6.4
hr,nsa,m,y25-74,2007.08,55000,6.3
hr,nsa,m,y25-74,2007.09,46000,5.2
hr,nsa,m,y25-74,2007.10,56000,6.5
hr,nsa,m,y25-74,2007.11,57000,6.6
hr,nsa,m,y25-74,2007.12,57000,6.6
hr,nsa,m,y25-74,2008.01,60000,6.9
hr,nsa,m,y25-74,2008.02,59000,6.9
hr,nsa,m,y25-74,2008.03,58000,6.8
hr,nsa,m,y25-74,2008.04,47000,5.4
hr,nsa,m,y25-74,2008.05,45000,5.2
hr,nsa,m,y25-74,2008.06,44000,5
hr,nsa,m,y25-74,2008.07,37000,4.3
hr,nsa,m,y25-74,2008.08,37000,4.3
hr,nsa,m,y25-74,2008.09,37000,4.3
hr,nsa,m,y25-74,2008.10,47000,5.6
hr,nsa,m,y25-74,2008.11,48000,5.7
hr,nsa,m,y25-74,2008.12,50000,5.9
hr,nsa,m,y25-74,2009.01,48000,5.7
hr,nsa,m,y25-74,2009.02,50000,5.9
hr,nsa,m,y25-74,2009.03,52000,6.1
hr,nsa,m,y25-74,2009.04,51000,6.1
hr,nsa,m,y25-74,2009.05,50000,6
hr,nsa,m,y25-74,2009.06,49000,5.9
hr,nsa,m,y25-74,2009.07,47000,5.9
hr,nsa,m,y25-74,2009.08,48000,5.9
hr,nsa,m,y25-74,2009.09,49000,6.1
hr,nsa,m,y25-74,2009.10,48000,5.9
hr,nsa,m,y25-74,2009.11,51000,6.2
hr,nsa,m,y25-74,2009.12,54000,6.5
hr,nsa,m,y25-74,2010.01,66000,8
hr,nsa,m,y25-74,2010.02,69000,8.3
hr,nsa,m,y25-74,2010.03,69000,8.4
hr,nsa,m,y25-74,2010.04,76000,9.4
hr,nsa,m,y25-74,2010.05,74000,9.2
hr,nsa,m,y25-74,2010.06,72000,8.9
hr,nsa,m,y25-74,2010.07,67000,8.4
hr,nsa,m,y25-74,2010.08,67000,8.3
hr,nsa,m,y25-74,2010.09,68000,8.4
hr,nsa,m,y25-74,2010.10,66000,8.1
hr,nsa,m,y25-74,2010.11,67000,8.3
hr,nsa,m,y25-74,2010.12,70000,8.6
hr,nsa,m,y_lt25,2002.01,45000,34.8
hr,nsa,m,y_lt25,2002.02,43000,34.1
hr,nsa,m,y_lt25,2002.03,43000,34.1
hr,nsa,m,y_lt25,2002.04,47000,35.8
hr,nsa,m,y_lt25,2002.05,43000,33.9
hr,nsa,m,y_lt25,2002.06,41000,33.1
hr,nsa,m,y_lt25,2002.07,43000,35.5
hr,nsa,m,y_lt25,2002.08,42000,34.8
hr,nsa,m,y_lt25,2002.09,43000,35
hr,nsa,m,y_lt25,2002.10,45000,36.1
hr,nsa,m,y_lt25,2002.11,42000,34.8
hr,nsa,m,y_lt25,2002.12,41000,34.4
hr,nsa,m,y_lt25,2003.01,43000,34.7
hr,nsa,m,y_lt25,2003.02,41000,33.7
hr,nsa,m,y_lt25,2003.03,40000,33.1
hr,nsa,m,y_lt25,2003.04,47000,36.8
hr,nsa,m,y_lt25,2003.05,39000,32.7
hr,nsa,m,y_lt25,2003.06,37000,31.7
hr,nsa,m,y_lt25,2003.07,42000,34.4
hr,nsa,m,y_lt25,2003.08,41000,33.5
hr,nsa,m,y_lt25,2003.09,43000,35
hr,nsa,m,y_lt25,2003.10,42000,34.1
hr,nsa,m,y_lt25,2003.11,42000,34.2
hr,nsa,m,y_lt25,2003.12,43000,34.6
hr,nsa,m,y_lt25,2004.01,37000,29.8
hr,nsa,m,y_lt25,2004.02,36000,29.3
hr,nsa,m,y_lt25,2004.03,36000,29.3
hr,nsa,m,y_lt25,2004.04,39000,31
hr,nsa,m,y_lt25,2004.05,36000,29.1
hr,nsa,m,y_lt25,2004.06,34000,28.2
hr,nsa,m,y_lt25,2004.07,33000,28.8
hr,nsa,m,y_lt25,2004.08,33000,28.8
