country,seasonality,age_group,month,unemployment,unemployment_rate
lv,nsa,y25-74,1999.03,128000,12.9
lv,nsa,y25-74,1999.04,123000,12.4
lv,nsa,y25-74,1999.05,123000,12.4
lv,nsa,y25-74,1999.06,123000,12.4
lv,nsa,y25-74,1999.07,124000,12.6
lv,nsa,y25-74,1999.08,124000,12.6
lv,nsa,y25-74,1999.09,124000,12.6
lv,nsa,y25-74,1999.10,125000,12.8
lv,nsa,y25-74,1999.11,125000,12.8
lv,nsa,y25-74,1999.12,125000,12.8
lv,nsa,y25-74,2000.01,128000,13.2
lv,nsa,y25-74,2000.02,128000,13.2
lv,nsa,y25-74,2000.03,128000,13.2
lv,nsa,y25-74,2000.04,129000,13.3
lv,nsa,y25-74,2000.05,129000,13.3
lv,nsa,y25-74,2000.06,129000,13.3
lv,nsa,y25-74,2000.07,119000,12.4
lv,nsa,y25-74,2000.08,119000,12.4
lv,nsa,y25-74,2000.09,119000,12.4
lv,nsa,y25-74,2000.10,113000,11.7
lv,nsa,y25-74,2000.11,113000,11.7
lv,nsa,y25-74,2000.12,113000,11.7
lv,nsa,y25-74,2001.01,115000,11.8
lv,nsa,y25-74,2001.02,115000,11.8
lv,nsa,y25-74,2001.03,115000,11.8
lv,nsa,y25-74,2001.04,116000,11.8
lv,nsa,y25-74,2001.05,116000,11.8
lv,nsa,y25-74,2001.06,116000,11.8
lv,nsa,y25-74,2001.07,112000,11.4
lv,nsa,y25-74,2001.08,112000,11.4
lv,nsa,y25-74,2001.09,112000,11.4
lv,nsa,y25-74,2001.10,110000,11.2
lv,nsa,y25-74,2001.11,110000,11.2
lv,nsa,y25-74,2001.12,110000,11.2
lv,nsa,y25-74,2002.01,116000,11.8
lv,nsa,y25-74,2002.02,116000,11.8
lv,nsa,y25-74,2002.03,116000,11.8
lv,nsa,y25-74,2002.04,116000,11.5
lv,nsa,y25-74,2002.05,116000,11.5
lv,nsa,y25-74,2002.06,116000,11.5
lv,nsa,y25-74,2002.07,96000,9.7
lv,nsa,y25-74,2002.08,96000,9.7
lv,nsa,y25-74,2002.09,96000,9.7
lv,nsa,y25-74,2002.10,103000,10.4
lv,nsa,y25-74,2002.11,103000,10.4
lv,nsa,y25-74,2002.12,103000,10.4
lv,nsa,y25-74,2003.01,96000,9.8
lv,nsa,y25-74,2003.02,96000,9.8
lv,nsa,y25-74,2003.03,96000,9.8
lv,nsa,y25-74,2003.04,94000,9.6
lv,nsa,y25-74,2003.05,94000,9.6
lv,nsa,y25-74,2003.06,94000,9.6
lv,nsa,y25-74,2003.07,97000,9.5
lv,nsa,y25-74,2003.08,97000,9.5
lv,nsa,y25-74,2003.09,97000,9.5
lv,nsa,y25-74,2003.10,90000,9.2
lv,nsa,y25-74,2003.11,90000,9.2
lv,nsa,y25-74,2003.12,90000,9.2
lv,nsa,y25-74,2004.01,105000,10.6
lv,nsa,y25-74,2004.02,105000,10.6
lv,nsa,y25-74,2004.03,105000,10.6
lv,nsa,y25-74,2004.04,87000,8.7
lv,nsa,y25-74,2004.05,87000,8.7
lv,nsa,y25-74,2004.06,87000,8.7
lv,nsa,y25-74,2004.07,91000,9
lv,nsa,y25-74,2004.08,91000,9
lv,nsa,y25-74,2004.09,91000,9
lv,nsa,y25-74,2004.10,94000,9.3
lv,nsa,y25-74,2004.11,94000,9.3
lv,nsa,y25-74,2004.12,94000,9.3
lv,nsa,y25-74,2005.01,93000,9.4
lv,nsa,y25-74,2005.02,93000,9.4
lv,nsa,y25-74,2005.03,93000,9.4
lv,nsa,y25-74,2005.04,79000,7.9
lv,nsa,y25-74,2005.05,79000,7.9
lv,nsa,y25-74,2005.06,79000,7.9
lv,nsa,y25-74,2005.07,86000,8.6
lv,nsa,y25-74,2005.08,86000,8.6
lv,nsa,y25-74,2005.09,86000,8.6
lv,nsa,y25-74,2005.10,73000,7.3
lv,nsa,y25-74,2005.11,73000,7.3
lv,nsa,y25-74,2005.12,73000,7.3
lv,nsa,y25-74,2006.01,77000,7.7
lv,nsa,y25-74,2006.02,77000,7.7
lv,nsa,y25-74,2006.03,77000,7.7
lv,nsa,y25-74,2006.04,56000,5.5
lv,nsa,y25-74,2006.05,56000,5.5
lv,nsa,y25-74,2006.06,56000,5.5
lv,nsa,y25-74,2006.07,59000,5.7
lv,nsa,y25-74,2006.08,59000,5.7
lv,nsa,y25-74,2006.09,59000,5.7
lv,nsa,y25-74,2006.10,55000,5.4
lv,nsa,y25-74,2006.11,55000,5.4
lv,nsa,y25-74,2006.12,55000,5.4
lv,nsa,y25-74,2007.01,63000,6.2
lv,nsa,y25-74,2007.02,63000,6.2
lv,nsa,y25-74,2007.03,63000,6.2
lv,nsa,y25-74,2007.04,53000,5.2
lv,nsa,y25-74,2007.05,53000,5.2
lv,nsa,y25-74,2007.06,53000,5.2
lv,nsa,y25-74,2007.07,51000,4.9
lv,nsa,y25-74,2007.08,51000,4.9
lv,nsa,y25-74,2007.09,51000,4.9
lv,nsa,y25-74,2007.10,52000,4.9
lv,nsa,y25-74,2007.11,52000,4.9
lv,nsa,y25-74,2007.12,52000,4.9
lv,nsa,y25-74,2008.01,63000,5.9
lv,nsa,y25-74,2008.02,63000,5.9
lv,nsa,y25-74,2008.03,63000,5.9
lv,nsa,y25-74,2008.04,58000,5.5
lv,nsa,y25-74,2008.05,58000,5.5
lv,nsa,y25-74,2008.06,58000,5.5
lv,nsa,y25-74,2008.07,68000,6.4
lv,nsa,y25-74,2008.08,68000,6.4
lv,nsa,y25-74,2008.09,68000,6.4
lv,nsa,y25-74,2008.10,94000,8.8
lv,nsa,y25-74,2008.11,94000,8.8
lv,nsa,y25-74,2008.12,94000,8.8
lv,nsa,y25-74,2009.01,129000,12
lv,nsa,y25-74,2009.02,129000,12
lv,nsa,y25-74,2009.03,129000,12
lv,nsa,y25-74,2009.04,157000,14.8
lv,nsa,y25-74,2009.05,157000,14.8
lv,nsa,y25-74,2009.06,157000,14.8
lv,nsa,y25-74,2009.07,161000,15.9
lv,nsa,y25-74,2009.08,161000,15.9
lv,nsa,y25-74,2009.09,161000,15.9
lv,nsa,y25-74,2009.10,174000,17
lv,nsa,y25-74,2009.11,174000,17
lv,nsa,y25-74,2009.12,174000,17
lv,nsa,y25-74,2010.01,182000,17.9
lv,nsa,y25-74,2010.02,182000,17.9
lv,nsa,y25-74,2010.03,182000,17.9
lv,nsa,y25-74,2010.04,180000,17.5
lv,nsa,y25-74,2010.05,180000,17.5
lv,nsa,y25-74,2010.06,180000,17.5
lv,nsa,y25-74,2010.07,165000,16
lv,nsa,y25-74,2010.08,165000,16
lv,nsa,y25-74,2010.09,165000,16
lv,nsa,y_lt25,1998.01,42000,27.8
lv,nsa,y_lt25,1998.02,42000,27.8
lv,nsa,y_lt25,1998.03,42000,27.8
lv,nsa,y_lt25,1998.04,40000,27
lv,nsa,y_lt25,1998.05,40000,27
lv,nsa,y_lt25,1998.06,40000,27
lv,nsa,y_lt25,1998.07,38000,26
lv,nsa,y_lt25,1998.08,38000,26
lv,nsa,y_lt25,1998.09,38000,26
lv,nsa,y_lt25,1998.10,38000,26.1
lv,nsa,y_lt25,1998.11,38000,26.1
lv,nsa,y_lt25,1998.12,38000,26.1
lv,nsa,y_lt25,1999.01,38000,25.8
lv,nsa,y_lt25,1999.02,38000,25.8
lv,nsa,y_lt25,1999.03,38000,25.8
lv,nsa,y_lt25,1999.04,34000,23.7
lv,nsa,y_lt25,1999.05,34000,23.7
lv,nsa,y_lt25,1999.06,34000,23.7
lv,nsa,y_lt25,1999.07,31000,22.5
lv,nsa,y_lt25,1999.08,31000,22.5
lv,nsa,y_lt25,1999.09,31000,22.5
lv,nsa,y_lt25,1999.10,30000,22.1
lv,nsa,y_lt25,1999.11,30000,22.1
lv,nsa,y_lt25,1999.12,30000,22.1
lv,nsa,y_lt25,2000.01,30000,22.1
lv,nsa,y_lt25,2000.02,30000,22.1
lv,nsa,y_lt25,2000.03,30000,22.1
lv,nsa,y_lt25,2000.04,28000,21.6
lv,nsa,y_lt25,2000.05,28000,21.6
lv,nsa,y_lt25,2000.06,28000,21.6
lv,nsa,y_lt25,2000.07,27000,20.8
lv,nsa,y_lt25,2000.08,27000,20.8
lv,nsa,y_lt25,2000.09,27000,20.8
lv,nsa,y_lt25,2000.10,27000,21
lv,nsa,y_lt25,2000.11,27000,21
lv,nsa,y_lt25,2000.12,27000,21
lv,nsa,y_lt25,2001.01,29000,22.4
lv,nsa,y_lt25,2001.02,29000,22.4
lv,nsa,y_lt25,2001.03,29000,22.4
lv,nsa,y_lt25,2001.04,29000,23
lv,nsa,y_lt25,2001.05,29000,23
lv,nsa,y_lt25,2001.06,29000,23
lv,nsa,y_lt25,2001.07,29000,22.9
lv,nsa,y_lt25,2001.08,29000,22.9
lv,nsa,y_lt25,2001.09,29000,22.9
lv,nsa,y_lt25,2001.10,30000,23.5
lv,nsa,y_lt25,2001.11,30000,23.5
lv,nsa,y_lt25,2001.12,30000,23.5
lv,nsa,y_lt25,2002.01,30000,23.1
lv,nsa,y_lt25,2002.02,30000,23.1
lv,nsa,y_lt25,2002.03,30000,23.1
lv,nsa,y_lt25,2002.04,34000,25.5
lv,nsa,y_lt25,2002.05,34000,25.5
lv,nsa,y_lt25,2002.06,34000,25.5
lv,nsa,y_lt25,2002.07,27000,18.8
lv,nsa,y_lt25,2002.08,27000,18.8
lv,nsa,y_lt25,2002.09,27000,18.8
lv,nsa,y_lt25,2002.10,28000,20.8
lv,nsa,y_lt25,2002.11,28000,20.8
lv,nsa,y_lt25,2002.12,28000,20.8
lv,nsa,y_lt25,2003.01,22000,16.7
lv,nsa,y_lt25,2003.02,22000,16.7
lv,nsa,y_lt25,2003.03,22000,16.7
lv,nsa,y_lt25,2003.04,24000,17.5
lv,nsa,y_lt25,2003.05,24000,17.5
lv,nsa,y_lt25,2003.06,24000,17.5
lv,nsa,y_lt25,2003.07,26000,19.6
lv,nsa,y_lt25,2003.08,26000,19.6
lv,nsa,y_lt25,2003.09,26000,19.6
lv,nsa,y_lt25,2003.10,24000,18.2
lv,nsa,y_lt25,2003.11,24000,18.2
lv,nsa,y_lt25,2003.12,24000,18.2
lv,nsa,y_lt25,2004.01,24000,18.2
lv,nsa,y_lt25,2004.02,24000,18.2
lv,nsa,y_lt25,2004.03,24000,18.2
lv,nsa,y_lt25,2004.04,25000,19.3
lv,nsa,y_lt25,2004.05,25000,19.3
lv,nsa,y_lt25,2004.06,25000,19.3
lv,nsa,y_lt25,2004.07,24000,17.4
lv,nsa,y_lt25,2004.08,24000,17.4
lv,nsa,y_lt25,2004.09,24000,17.4
lv,nsa,y_lt25,2004.10,23000,17.6
lv,nsa,y_lt25,2004.11,23000,17.6
lv,nsa,y_lt25,2004.12,23000,17.6
lv,nsa,y_lt25,2005.01,18000,14
lv,nsa,y_lt25,2005.02,18000,14
lv,nsa,y_lt25,2005.03,18000,14
lv,nsa,y_lt25,2005.04,26000,19
lv,nsa,y_lt25,2005.05,26000,19
lv,nsa,y_lt25,2005.06,26000,19
lv,nsa,y_lt25,2005.07,13000,9.6
lv,nsa,y_lt25,2005.08,13000,9.6
lv,nsa,y_lt25,2005.09,13000,9.6
lv,nsa,y_lt25,2005.10,16000,11.7
lv,nsa,y_lt25,2005.11,16000,11.7
lv,nsa,y_lt25,2005.12,16000,11.7
lv,nsa,y_lt25,2006.01,12000,8.8
lv,nsa,y_lt25,2006.02,12000,8.8
lv,nsa,y_lt25,2006.03,12000,8.8
lv,nsa,y_lt25,2006.04,28000,19
lv,nsa,y_lt25,2006.05,28000,19
lv,nsa,y_lt25,2006.06,28000,19
lv,nsa,y_lt25,2006.07,15000,9.5
lv,nsa,y_lt25,2006.08,15000,9.5
lv,nsa,y_lt25,2006.09,15000,9.5
lv,nsa,y_lt25,2006.10,17000,11.3
lv,nsa,y_lt25,2006.11,17000,11.3
lv,nsa,y_lt25,2006.12,17000,11.3
lv,nsa,y_lt25,2007.01,17000,11.2
lv,nsa,y_lt25,2007.02,17000,11.2
lv,nsa,y_lt25,2007.03,17000,11.2
lv,nsa,y_lt25,2007.04,18000,11.3
lv,nsa,y_lt25,2007.05,18000,11.3
lv,nsa,y_lt25,2007.06,18000,11.3
lv,nsa,y_lt25,2007.07,20000,12.6
lv,nsa,y_lt25,2007.08,20000,12.6
lv,nsa,y_lt25,2007.09,20000,12.6
lv,nsa,y_lt25,2007.10,12000,7.8
lv,nsa,y_lt25,2007.11,12000,7.8
lv,nsa,y_lt25,2007.12,12000,7.8
lv,nsa,y_lt25,2008.01,17000,10.7
lv,nsa,y_lt25,2008.02,17000,10.7
lv,nsa,y_lt25,2008.03,17000,10.7
lv,nsa,y_lt25,2008.04,18000,11.9
lv,nsa,y_lt25,2008.05,18000,11.9
lv,nsa,y_lt25,2008.06,18000,11.9
lv,nsa,y_lt25,2008.07,19000,12.2
lv,nsa,y_lt25,2008.08,19000,12.2
lv,nsa,y_lt25,2008.09,19000,12.2
lv,nsa,y_lt25,2008.10,25000,18.5
lv,nsa,y_lt25,2008.11,25000,18.5
lv,nsa,y_lt25,2008.12,25000,18.5
lv,nsa,y_lt25,2009.01,40000,28.2
lv,nsa,y_lt25,2009.02,40000,28.2
lv,nsa,y_lt25,2009.03,40000,28.2
lv,nsa,y_lt25,2009.04,42000,30.5
lv,nsa,y_lt25,2009.05,42000,30.5
lv,nsa,y_lt25,2009.06,42000,30.5
lv,nsa,y_lt25,2009.07,54000,35.3
lv,nsa,y_lt25,2009.08,54000,35.3
lv,nsa,y_lt25,2009.09,54000,35.3
lv,nsa,y_lt25,2009.10,55000,40.4
lv,nsa,y_lt25,2009.11,55000,40.4
lv,nsa,y_lt25,2009.12,55000,40.4
lv,nsa,y_lt25,2010.01,53000,39.5
lv,nsa,y_lt25,2010.02,53000,39.5
lv,nsa,y_lt25,2010.03,53000,39.5
lv,nsa,y_lt25,2010.04,45000,34.7
lv,nsa,y_lt25,2010.05,45000,34.7
lv,nsa,y_lt25,2010.06,45000,34.7
lv,nsa,y_lt25,2010.07,45000,32.4
lv,nsa,y_lt25,2010.08,45000,32.4
lv,nsa,y_lt25,2010.09,45000,32.4
lv,sa,y25-74,1998.01,122000,12.2
lv,sa,y25-74,1998.02,122000,12.2
lv,sa,y25-74,1998.03,122000,12.2
lv,sa,y25-74,1998.04,124000,12.4
lv,sa,y25-74,1998.05,124000,12.4
lv,sa,y25-74,1998.06,124000,12.4
lv,sa,y25-74,1998.07,125000,12.5
lv,sa,y25-74,1998.08,125000,12.5
lv,sa,y25-74,1998.09,125000,12.5
lv,sa,y25-74,1998.10,129000,12.9
lv,sa,y25-74,1998.11,129000,12.9
lv,sa,y25-74,1998.12,129000,12.9
lv,sa,y25-74,1999.01,127000,12.8
lv,sa,y25-74,1999.02,127000,12.8
lv,sa,y25-74,1999.03,127000,12.8
lv,sa,y25-74,1999.04,121000,12.3
lv,sa,y25-74,1999.05,121000,12.3
lv,sa,y25-74,1999.06,121000,12.3
lv,sa,y25-74,1999.07,124000,12.7
lv,sa,y25-74,1999.08,124000,12.7
lv,sa,y25-74,1999.09,124000,12.7
lv,sa,y25-74,1999.10,127000,13
lv,sa,y25-74,1999.11,127000,13
lv,sa,y25-74,1999.12,127000,13
lv,sa,y25-74,2000.01,127000,13.1
lv,sa,y25-74,2000.02,127000,13.1
lv,sa,y25-74,2000.03,127000,13.1
lv,sa,y25-74,2000.04,127000,13.1
lv,sa,y25-74,2000.05,127000,13.1
lv,sa,y25-74,2000.06,127000,13.1
lv,sa,y25-74,2000.07,120000,12.5
lv,sa,y25-74,2000.08,120000,12.5
lv,sa,y25-74,2000.09,120000,12.5
lv,sa,y25-74,2000.10,116000,12
lv,sa,y25-74,2000.11,116000,12
lv,sa,y25-74,2000.12,116000,12
lv,sa,y25-74,2001.01,114000,11.8
lv,sa,y25-74,2001.02,114000,11.8
lv,sa,y25-74,2001.03,114000,11.8
lv,sa,y25-74,2001.04,113000,11.6
lv,sa,y25-74,2001.05,113000,11.6
lv,sa,y25-74,2001.06,113000,11.6
lv,sa,y25-74,2001.07,112000,11.4
lv,sa,y25-74,2001.08,112000,11.4
lv,sa,y25-74,2001.09,112000,11.4
lv,sa,y25-74,2001.10,113000,11.4
lv,sa,y25-74,2001.11,113000,11.4
lv,sa,y25-74,2001.12,113000,11.4
lv,sa,y25-74,2002.01,113000,11.5
lv,sa,y25-74,2002.02,113000,11.5
lv,sa,y25-74,2002.03,113000,11.5
lv,sa,y25-74,2002.04,115000,11.5
lv,sa,y25-74,2002.05,115000,11.5
lv,sa,y25-74,2002.06,115000,11.5
lv,sa,y25-74,2002.07,99000,10
lv,sa,y25-74,2002.08,99000,10
lv,sa,y25-74,2002.09,99000,10
lv,sa,y25-74,2002.10,105000,10.6
lv,sa,y25-74,2002.11,105000,10.6
lv,sa,y25-74,2002.12,105000,10.6
lv,sa,y25-74,2003.01,93000,9.4
lv,sa,y25-74,2003.02,93000,9.4
lv,sa,y25-74,2003.03,93000,9.4
lv,sa,y25-74,2003.04,95000,9.7
lv,sa,y25-74,2003.05,95000,9.7
lv,sa,y25-74,2003.06,95000,9.7
lv,sa,y25-74,2003.07,99000,9.8
lv,sa,y25-74,2003.08,99000,9.8
lv,sa,y25-74,2003.09,99000,9.8
lv,sa,y25-74,2003.10,91000,9.2
lv,sa,y25-74,2003.11,91000,9.2
lv,sa,y25-74,2003.12,91000,9.2
lv,sa,y25-74,2004.01,98000,9.8
lv,sa,y25-74,2004.02,98000,9.8
lv,sa,y25-74,2004.03,98000,9.8
lv,sa,y25-74,2004.04,91000,9.1
lv,sa,y25-74,2004.05,91000,9.1
lv,sa,y25-74,2004.06,91000,9.1
lv,sa,y25-74,2004.07,94000,9.4
lv,sa,y25-74,2004.08,94000,9.4
lv,sa,y25-74,2004.09,94000,9.4
lv,sa,y25-74,2004.10,94000,9.4
lv,sa,y25-74,2004.11,94000,9.4
lv,sa,y25-74,2004.12,94000,9.4
lv,sa,y25-74,2005.01,85000,8.5
lv,sa,y25-74,2005.02,85000,8.5
lv,sa,y25-74,2005.03,85000,8.5
lv,sa,y25-74,2005.04,85000,8.5
lv,sa,y25-74,2005.05,85000,8.5
lv,sa,y25-74,2005.06,85000,8.5
lv,sa,y25-74,2005.07,85000,8.5
lv,sa,y25-74,2005.08,85000,8.5
lv,sa,y25-74,2005.09,85000,8.5
lv,sa,y25-74,2005.10,74000,7.4
lv,sa,y25-74,2005.11,74000,7.4
lv,sa,y25-74,2005.12,74000,7.4
lv,sa,y25-74,2006.01,70000,6.9
lv,sa,y25-74,2006.02,70000,6.9
lv,sa,y25-74,2006.03,70000,6.9
lv,sa,y25-74,2006.04,61000,6
lv,sa,y25-74,2006.05,61000,6
lv,sa,y25-74,2006.06,61000,6
lv,sa,y25-74,2006.07,61000,5.9
lv,sa,y25-74,2006.08,61000,5.9
lv,sa,y25-74,2006.09,61000,5.9
lv,sa,y25-74,2006.10,56000,5.5
lv,sa,y25-74,2006.11,56000,5.5
lv,sa,y25-74,2006.12,56000,5.5
lv,sa,y25-74,2007.01,57000,5.6
lv,sa,y25-74,2007.02,57000,5.6
lv,sa,y25-74,2007.03,57000,5.6
lv,sa,y25-74,2007.04,54000,5.3
lv,sa,y25-74,2007.05,54000,5.3
lv,sa,y25-74,2007.06,54000,5.3
lv,sa,y25-74,2007.07,53000,5.1
lv,sa,y25-74,2007.08,53000,5.1
lv,sa,y25-74,2007.09,53000,5.1
lv,sa,y25-74,2007.10,54000,5.1
lv,sa,y25-74,2007.11,54000,5.1
lv,sa,y25-74,2007.12,54000,5.1
lv,sa,y25-74,2008.01,57000,5.4
lv,sa,y25-74,2008.02,57000,5.4
lv,sa,y25-74,2008.03,57000,5.4
lv,sa,y25-74,2008.04,59000,5.6
lv,sa,y25-74,2008.05,59000,5.6
lv,sa,y25-74,2008.06,59000,5.6
lv,sa,y25-74,2008.07,71000,6.7
lv,sa,y25-74,2008.08,71000,6.7
lv,sa,y25-74,2008.09,71000,6.7
lv,sa,y25-74,2008.10,97000,9.1
lv,sa,y25-74,2008.11,97000,9.1
lv,sa,y25-74,2008.12,97000,9.1
lv,sa,y25-74,2009.01,124000,11.5
lv,sa,y25-74,2009.02,124000,11.5
lv,sa,y25-74,2009.03,124000,11.5
lv,sa,y25-74,2009.04,155000,14.7
lv,sa,y25-74,2009.05,155000,14.7
lv,sa,y25-74,2009.06,155000,14.7
lv,sa,y25-74,2009.07,164000,16.1
lv,sa,y25-74,2009.08,164000,16.1
lv,sa,y25-74,2009.09,164000,16.1
lv,sa,y25-74,2009.10,175000,17.1
lv,sa,y25-74,2009.11,175000,17.1
lv,sa,y25-74,2009.12,175000,17.1
lv,sa,y25-74,2010.01,179000,17.5
lv,sa,y25-74,2010.02,179000,17.5
lv,sa,y25-74,2010.03,179000,17.5
lv,sa,y25-74,2010.04,179000,17.4
lv,sa,y25-74,2010.05,179000,17.4
lv,sa,y25-74,2010.06,179000,17.4
lv,sa,y25-74,2010.07,168000,16.3
lv,sa,y25-74,2010.08,168000,16.3
lv,sa,y25-74,2010.09,168000,16.3
lv,sa,y_lt25,1998.01,42000,27.7
lv,sa,y_lt25,1998.02,42000,27.7
lv,sa,y_lt25,1998.03,42000,27.7
lv,sa,y_lt25,1998.04,41000,27.2
lv,sa,y_lt25,1998.05,41000,27.2
lv,sa,y_lt25,1998.06,41000,27.2
lv,sa,y_lt25,1998.07,39000,26.4
lv,sa,y_lt25,1998.08,39000,26.4
lv,sa,y_lt25,1998.09,39000,26.4
lv,sa,y_lt25,1998.10,38000,26
lv,sa,y_lt25,1998.11,38000,26
lv,sa,y_lt25,1998.12,38000,26
lv,sa,y_lt25,1999.01,37000,25.2
lv,sa,y_lt25,1999.02,37000,25.2
lv,sa,y_lt25,1999.03,37000,25.2
lv,sa,y_lt25,1999.04,34000,23.6
lv,sa,y_lt25,1999.05,34000,23.6
lv,sa,y_lt25,1999.06,34000,23.6
lv,sa,y_lt25,1999.07,32000,22.8
lv,sa,y_lt25,1999.08,32000,22.8
lv,sa,y_lt25,1999.09,32000,22.8
lv,sa,y_lt25,1999.10,30000,22.1
lv,sa,y_lt25,1999.11,30000,22.1
lv,sa,y_lt25,1999.12,30000,22.1
lv,sa,y_lt25,2000.01,29000,21.8
lv,sa,y_lt25,2000.02,29000,21.8
lv,sa,y_lt25,2000.03,29000,21.8
lv,sa,y_lt25,2000.04,28000,21.6
lv,sa,y_lt25,2000.05,28000,21.6
lv,sa,y_lt25,2000.06,28000,21.6
lv,sa,y_lt25,2000.07,27000,21.2
lv,sa,y_lt25,2000.08,27000,21.2
lv,sa,y_lt25,2000.09,27000,21.2
lv,sa,y_lt25,2000.10,27000,21.2
lv,sa,y_lt25,2000.11,27000,21.2
lv,sa,y_lt25,2000.12,27000,21.2
lv,sa,y_lt25,2001.01,28000,21.9
lv,sa,y_lt25,2001.02,28000,21.9
lv,sa,y_lt25,2001.03,28000,21.9
lv,sa,y_lt25,2001.04,29000,22.7
lv,sa,y_lt25,2001.05,29000,22.7
lv,sa,y_lt25,2001.06,29000,22.7
lv,sa,y_lt25,2001.07,30000,23.3
lv,sa,y_lt25,2001.08,30000,23.3
lv,sa,y_lt25,2001.09,30000,23.3
lv,sa,y_lt25,2001.10,31000,23.8
lv,sa,y_lt25,2001.11,31000,23.8
lv,sa,y_lt25,2001.12,31000,23.8
lv,sa,y_lt25,2002.01,29000,22.4
lv,sa,y_lt25,2002.02,29000,22.4
lv,sa,y_lt25,2002.03,29000,22.4
lv,sa,y_lt25,2002.04,32000,24
lv,sa,y_lt25,2002.05,32000,24
lv,sa,y_lt25,2002.06,32000,24
lv,sa,y_lt25,2002.07,27000,19.9
lv,sa,y_lt25,2002.08,27000,19.9
lv,sa,y_lt25,2002.09,27000,19.9
lv,sa,y_lt25,2002.10,30000,21.6
lv,sa,y_lt25,2002.11,30000,21.6
lv,sa,y_lt25,2002.12,30000,21.6
lv,sa,y_lt25,2003.01,23000,17.3
lv,sa,y_lt25,2003.02,23000,17.3
lv,sa,y_lt25,2003.03,23000,17.3
lv,sa,y_lt25,2003.04,21000,15.4
lv,sa,y_lt25,2003.05,21000,15.4
lv,sa,y_lt25,2003.06,21000,15.4
lv,sa,y_lt25,2003.07,29000,21.8
lv,sa,y_lt25,2003.08,29000,21.8
lv,sa,y_lt25,2003.09,29000,21.8
lv,sa,y_lt25,2003.10,24000,17.8
lv,sa,y_lt25,2003.11,24000,17.8
lv,sa,y_lt25,2003.12,24000,17.8
lv,sa,y_lt25,2004.01,26000,19
lv,sa,y_lt25,2004.02,26000,19
lv,sa,y_lt25,2004.03,26000,19
lv,sa,y_lt25,2004.04,22000,16.9
lv,sa,y_lt25,2004.05,22000,16.9
lv,sa,y_lt25,2004.06,22000,16.9
lv,sa,y_lt25,2004.07,25000,18.9
lv,sa,y_lt25,2004.08,25000,18.9
lv,sa,y_lt25,2004.09,25000,18.9
lv,sa,y_lt25,2004.10,23000,17.5
lv,sa,y_lt25,2004.11,23000,17.5
lv,sa,y_lt25,2004.12,23000,17.5
lv,sa,y_lt25,2005.01,22000,15.8
lv,sa,y_lt25,2005.02,22000,15.8
lv,sa,y_lt25,2005.03,22000,15.8
lv,sa,y_lt25,2005.04,21000,15.6
lv,sa,y_lt25,2005.05,21000,15.6
lv,sa,y_lt25,2005.06,21000,15.6
lv,sa,y_lt25,2005.07,15000,11.2
lv,sa,y_lt25,2005.08,15000,11.2
lv,sa,y_lt25,2005.09,15000,11.2
lv,sa,y_lt25,2005.10,16000,11.7
lv,sa,y_lt25,2005.11,16000,11.7
lv,sa,y_lt25,2005.12,16000,11.7
lv,sa,y_lt25,2006.01,15000,10.9
lv,sa,y_lt25,2006.02,15000,10.9
lv,sa,y_lt25,2006.03,15000,10.9
lv,sa,y_lt25,2006.04,23000,16
lv,sa,y_lt25,2006.05,23000,16
lv,sa,y_lt25,2006.06,23000,16
lv,sa,y_lt25,2006.07,16000,10.2
lv,sa,y_lt25,2006.08,16000,10.2
lv,sa,y_lt25,2006.09,16000,10.2
lv,sa,y_lt25,2006.10,17000,11.1
lv,sa,y_lt25,2006.11,17000,11.1
lv,sa,y_lt25,2006.12,17000,11.1
lv,sa,y_lt25,2007.01,18000,12.1
lv,sa,y_lt25,2007.02,18000,12.1
lv,sa,y_lt25,2007.03,18000,12.1
lv,sa,y_lt25,2007.04,16000,10
lv,sa,y_lt25,2007.05,16000,10
lv,sa,y_lt25,2007.06,16000,10
lv,sa,y_lt25,2007.07,20000,13.2
lv,sa,y_lt25,2007.08,20000,13.2
lv,sa,y_lt25,2007.09,20000,13.2
lv,sa,y_lt25,2007.10,13000,8.3
lv,sa,y_lt25,2007.11,13000,8.3
lv,sa,y_lt25,2007.12,13000,8.3
lv,sa,y_lt25,2008.01,17000,10.8
lv,sa,y_lt25,2008.02,17000,10.8
lv,sa,y_lt25,2008.03,17000,10.8
lv,sa,y_lt25,2008.04,16000,10.6
lv,sa,y_lt25,2008.05,16000,10.6
lv,sa,y_lt25,2008.06,16000,10.6
lv,sa,y_lt25,2008.07,19000,12.8
lv,sa,y_lt25,2008.08,19000,12.8
lv,sa,y_lt25,2008.09,19000,12.8
lv,sa,y_lt25,2008.10,27000,19.6
lv,sa,y_lt25,2008.11,27000,19.6
lv,sa,y_lt25,2008.12,27000,19.6
lv,sa,y_lt25,2009.01,40000,27.9
lv,sa,y_lt25,2009.02,40000,27.9
lv,sa,y_lt25,2009.03,40000,27.9
lv,sa,y_lt25,2009.04,41000,29.5
lv,sa,y_lt25,2009.05,41000,29.5
lv,sa,y_lt25,2009.06,41000,29.5
lv,sa,y_lt25,2009.07,53000,36.1
lv,sa,y_lt25,2009.08,53000,36.1
lv,sa,y_lt25,2009.09,53000,36.1
lv,sa,y_lt25,2009.10,57000,40.5
