country,seasonality,month,unemployment,unemployment_rate
lt,nsa,1998.10,203000,12
lt,nsa,1998.11,203000,12
lt,nsa,1998.12,203000,12
lt,nsa,1999.01,244000,14.1
lt,nsa,1999.02,244000,14.1
lt,nsa,1999.03,244000,14.1
lt,nsa,1999.04,231000,13.5
lt,nsa,1999.05,231000,13.5
lt,nsa,1999.06,231000,13.5
lt,nsa,1999.07,220000,13
lt,nsa,1999.08,220000,13
lt,nsa,1999.09,220000,13
lt,nsa,1999.10,244000,14.4
lt,nsa,1999.11,244000,14.4
lt,nsa,1999.12,244000,14.4
lt,nsa,2000.01,281000,16.4
lt,nsa,2000.02,281000,16.4
lt,nsa,2000.03,281000,16.4
lt,nsa,2000.04,270000,16
lt,nsa,2000.05,270000,16
lt,nsa,2000.06,270000,16
lt,nsa,2000.07,275000,16.3
lt,nsa,2000.08,275000,16.3
lt,nsa,2000.09,275000,16.3
lt,nsa,2000.10,280000,16.7
lt,nsa,2000.11,280000,16.7
lt,nsa,2000.12,280000,16.7
lt,nsa,2001.01,299000,17.8
lt,nsa,2001.02,299000,17.8
lt,nsa,2001.03,299000,17.8
lt,nsa,2001.04,279000,16.9
lt,nsa,2001.05,279000,16.9
lt,nsa,2001.06,279000,16.9
lt,nsa,2001.07,259000,15.8
lt,nsa,2001.08,259000,15.8
lt,nsa,2001.09,259000,15.8
lt,nsa,2001.10,255000,15.5
lt,nsa,2001.11,255000,15.5
lt,nsa,2001.12,255000,15.5
lt,nsa,2002.01,259000,15.7
lt,nsa,2002.02,259000,15.7
lt,nsa,2002.03,259000,15.7
lt,nsa,2002.04,214000,13.1
lt,nsa,2002.05,214000,13.1
lt,nsa,2002.06,214000,13.1
lt,nsa,2002.07,196000,12
lt,nsa,2002.08,196000,12
lt,nsa,2002.09,196000,12
lt,nsa,2002.10,209000,13
lt,nsa,2002.11,209000,13
lt,nsa,2002.12,209000,13
lt,nsa,2003.01,218000,13.6
lt,nsa,2003.02,218000,13.6
lt,nsa,2003.03,218000,13.6
lt,nsa,2003.04,218000,12.9
lt,nsa,2003.05,218000,12.9
lt,nsa,2003.06,218000,12.9
lt,nsa,2003.07,190000,11.6
lt,nsa,2003.08,190000,11.6
lt,nsa,2003.09,190000,11.6
lt,nsa,2003.10,188000,11.7
lt,nsa,2003.11,188000,11.7
lt,nsa,2003.12,188000,11.7
lt,nsa,2004.01,209000,13
lt,nsa,2004.02,209000,13
lt,nsa,2004.03,209000,13
lt,nsa,2004.04,184000,11.3
lt,nsa,2004.05,184000,11.3
lt,nsa,2004.06,184000,11.3
lt,nsa,2004.07,172000,10.6
lt,nsa,2004.08,172000,10.6
lt,nsa,2004.09,172000,10.6
lt,nsa,2004.10,172000,10.7
lt,nsa,2004.11,172000,10.7
lt,nsa,2004.12,172000,10.7
lt,nsa,2005.01,165000,10.3
lt,nsa,2005.02,165000,10.3
lt,nsa,2005.03,165000,10.3
lt,nsa,2005.04,137000,8.5
lt,nsa,2005.05,137000,8.5
lt,nsa,2005.06,137000,8.5
lt,nsa,2005.07,116000,7.2
lt,nsa,2005.08,116000,7.2
lt,nsa,2005.09,116000,7.2
lt,nsa,2005.10,113000,7.1
lt,nsa,2005.11,113000,7.1
lt,nsa,2005.12,113000,7.1
lt,nsa,2006.01,102000,6.4
lt,nsa,2006.02,102000,6.4
lt,nsa,2006.03,102000,6.4
lt,nsa,2006.04,89000,5.6
lt,nsa,2006.05,89000,5.6
lt,nsa,2006.06,89000,5.6
lt,nsa,2006.07,91000,5.7
lt,nsa,2006.08,91000,5.7
lt,nsa,2006.09,91000,5.7
lt,nsa,2006.10,76000,4.8
lt,nsa,2006.11,76000,4.8
lt,nsa,2006.12,76000,4.8
lt,nsa,2007.01,80000,5
lt,nsa,2007.02,80000,5
lt,nsa,2007.03,80000,5
lt,nsa,2007.04,66000,4.1
lt,nsa,2007.05,66000,4.1
lt,nsa,2007.06,66000,4.1
lt,nsa,2007.07,63000,3.9
lt,nsa,2007.08,63000,3.9
lt,nsa,2007.09,63000,3.9
lt,nsa,2007.10,67000,4.2
lt,nsa,2007.11,67000,4.2
lt,nsa,2007.12,67000,4.2
lt,nsa,2008.01,77000,4.9
lt,nsa,2008.02,77000,4.9
lt,nsa,2008.03,77000,4.9
lt,nsa,2008.04,72000,4.5
lt,nsa,2008.05,72000,4.5
lt,nsa,2008.06,72000,4.5
lt,nsa,2008.07,97000,6
lt,nsa,2008.08,97000,6
lt,nsa,2008.09,97000,6
lt,nsa,2008.10,130000,7.9
lt,nsa,2008.11,130000,7.9
lt,nsa,2008.12,130000,7.9
lt,nsa,2009.01,194000,11.9
lt,nsa,2009.02,194000,11.9
lt,nsa,2009.03,194000,11.9
lt,nsa,2009.04,223000,13.6
lt,nsa,2009.05,223000,13.6
lt,nsa,2009.06,223000,13.6
lt,nsa,2009.07,228000,13.8
lt,nsa,2009.08,228000,13.8
lt,nsa,2009.09,228000,13.8
lt,nsa,2009.10,255000,15.6
lt,nsa,2009.11,255000,15.6
lt,nsa,2009.12,255000,15.6
lt,nsa,2010.01,293000,18.1
lt,nsa,2010.02,293000,18.1
lt,nsa,2010.03,293000,18.1
lt,nsa,2010.04,297000,18.3
lt,nsa,2010.05,297000,18.3
lt,nsa,2010.06,297000,18.3
lt,nsa,2010.07,292000,17.8
lt,nsa,2010.08,292000,17.8
lt,nsa,2010.09,292000,17.8
lt,sa,1998.01,247000,14.3
lt,sa,1998.02,247000,14.3
lt,sa,1998.03,247000,14.3
lt,sa,1998.04,232000,13.6
lt,sa,1998.05,232000,13.6
lt,sa,1998.06,232000,13.6
lt,sa,1998.07,213000,12.6
lt,sa,1998.08,213000,12.6
lt,sa,1998.09,213000,12.6
lt,sa,1998.10,212000,12.5
lt,sa,1998.11,212000,12.5
lt,sa,1998.12,212000,12.5
lt,sa,1999.01,220000,12.9
lt,sa,1999.02,220000,12.9
lt,sa,1999.03,220000,12.9
lt,sa,1999.04,227000,13.2
lt,sa,1999.05,227000,13.2
lt,sa,1999.06,227000,13.2
lt,sa,1999.07,237000,13.9
lt,sa,1999.08,237000,13.9
lt,sa,1999.09,237000,13.9
lt,sa,1999.10,250000,14.7
lt,sa,1999.11,250000,14.7
lt,sa,1999.12,250000,14.7
lt,sa,2000.01,264000,15.5
lt,sa,2000.02,264000,15.5
lt,sa,2000.03,264000,15.5
lt,sa,2000.04,271000,16
lt,sa,2000.05,271000,16
lt,sa,2000.06,271000,16
lt,sa,2000.07,285000,16.8
lt,sa,2000.08,285000,16.8
lt,sa,2000.09,285000,16.8
lt,sa,2000.10,285000,17
lt,sa,2000.11,285000,17
lt,sa,2000.12,285000,17
lt,sa,2001.01,283000,17
lt,sa,2001.02,283000,17
lt,sa,2001.03,283000,17
lt,sa,2001.04,280000,16.9
lt,sa,2001.05,280000,16.9
lt,sa,2001.06,280000,16.9
lt,sa,2001.07,267000,16.2
lt,sa,2001.08,267000,16.2
lt,sa,2001.09,267000,16.2
lt,sa,2001.10,257000,15.6
lt,sa,2001.11,257000,15.6
lt,sa,2001.12,257000,15.6
lt,sa,2002.01,245000,14.9
lt,sa,2002.02,245000,14.9
lt,sa,2002.03,245000,14.9
lt,sa,2002.04,219000,13.5
lt,sa,2002.05,219000,13.5
lt,sa,2002.06,219000,13.5
lt,sa,2002.07,206000,12.7
lt,sa,2002.08,206000,12.7
lt,sa,2002.09,206000,12.7
lt,sa,2002.10,207000,12.9
lt,sa,2002.11,207000,12.9
lt,sa,2002.12,207000,12.9
lt,sa,2003.01,205000,12.7
lt,sa,2003.02,205000,12.7
lt,sa,2003.03,205000,12.7
lt,sa,2003.04,223000,13.3
lt,sa,2003.05,223000,13.3
lt,sa,2003.06,223000,13.3
lt,sa,2003.07,199000,12.2
lt,sa,2003.08,199000,12.2
lt,sa,2003.09,199000,12.2
lt,sa,2003.10,188000,11.6
lt,sa,2003.11,188000,11.6
lt,sa,2003.12,188000,11.6
lt,sa,2004.01,197000,12.2
lt,sa,2004.02,197000,12.2
lt,sa,2004.03,197000,12.2
lt,sa,2004.04,187000,11.6
lt,sa,2004.05,187000,11.6
lt,sa,2004.06,187000,11.6
lt,sa,2004.07,180000,11.2
lt,sa,2004.08,180000,11.2
lt,sa,2004.09,180000,11.2
lt,sa,2004.10,172000,10.6
lt,sa,2004.11,172000,10.6
lt,sa,2004.12,172000,10.6
lt,sa,2005.01,154000,9.5
lt,sa,2005.02,154000,9.5
lt,sa,2005.03,154000,9.5
lt,sa,2005.04,139000,8.7
lt,sa,2005.05,139000,8.7
lt,sa,2005.06,139000,8.7
lt,sa,2005.07,124000,7.7
lt,sa,2005.08,124000,7.7
lt,sa,2005.09,124000,7.7
lt,sa,2005.10,114000,7.1
lt,sa,2005.11,114000,7.1
lt,sa,2005.12,114000,7.1
lt,sa,2006.01,92000,5.8
lt,sa,2006.02,92000,5.8
lt,sa,2006.03,92000,5.8
lt,sa,2006.04,90000,5.7
lt,sa,2006.05,90000,5.7
lt,sa,2006.06,90000,5.7
lt,sa,2006.07,97000,6.1
lt,sa,2006.08,97000,6.1
lt,sa,2006.09,97000,6.1
lt,sa,2006.10,78000,5
lt,sa,2006.11,78000,5
lt,sa,2006.12,78000,5
lt,sa,2007.01,70000,4.4
lt,sa,2007.02,70000,4.4
lt,sa,2007.03,70000,4.4
lt,sa,2007.04,67000,4.2
lt,sa,2007.05,67000,4.2
lt,sa,2007.06,67000,4.2
lt,sa,2007.07,70000,4.3
lt,sa,2007.08,70000,4.3
lt,sa,2007.09,70000,4.3
lt,sa,2007.10,70000,4.4
lt,sa,2007.11,70000,4.4
lt,sa,2007.12,70000,4.4
lt,sa,2008.01,67000,4.2
lt,sa,2008.02,67000,4.2
lt,sa,2008.03,67000,4.2
lt,sa,2008.04,72000,4.5
lt,sa,2008.05,72000,4.5
lt,sa,2008.06,72000,4.5
lt,sa,2008.07,104000,6.4
lt,sa,2008.08,104000,6.4
lt,sa,2008.09,104000,6.4
lt,sa,2008.10,135000,8.2
lt,sa,2008.11,135000,8.2
lt,sa,2008.12,135000,8.2
lt,sa,2009.01,183000,11.1
lt,sa,2009.02,183000,11.1
lt,sa,2009.03,183000,11.1
lt,sa,2009.04,222000,13.5
lt,sa,2009.05,222000,13.5
lt,sa,2009.06,222000,13.5
lt,sa,2009.07,234000,14.3
lt,sa,2009.08,234000,14.3
lt,sa,2009.09,234000,14.3
lt,sa,2009.10,262000,16
lt,sa,2009.11,262000,16
lt,sa,2009.12,262000,16
lt,sa,2010.01,282000,17.2
lt,sa,2010.02,282000,17.2
lt,sa,2010.03,282000,17.2
lt,sa,2010.04,296000,18.2
lt,sa,2010.05,296000,18.2
lt,sa,2010.06,296000,18.2
lt,sa,2010.07,297000,18.3
lt,sa,2010.08,297000,18.3
lt,sa,2010.09,297000,18.3
lt,trend,1998.01,247000,14.3
lt,trend,1998.02,247000,14.3
lt,trend,1998.03,247000,14.3
lt,trend,1998.04,232000,13.6
lt,trend,1998.05,232000,13.6
lt,trend,1998.06,232000,13.6
lt,trend,1998.07,213000,12.6
lt,trend,1998.08,213000,12.6
lt,trend,1998.09,213000,12.6
lt,trend,1998.10,212000,12.5
lt,trend,1998.11,212000,12.5
lt,trend,1998.12,212000,12.5
lt,trend,1999.01,220000,12.9
lt,trend,1999.02,220000,12.9
lt,trend,1999.03,220000,12.9
lt,trend,1999.04,227000,13.2
lt,trend,1999.05,227000,13.2
lt,trend,1999.06,227000,13.2
lt,trend,1999.07,237000,13.9
lt,trend,1999.08,237000,13.9
lt,trend,1999.09,237000,13.9
lt,trend,1999.10,250000,14.7
lt,trend,1999.11,250000,14.7
lt,trend,1999.12,250000,14.7
lt,trend,2000.01,264000,15.5
lt,trend,2000.02,264000,15.5
lt,trend,2000.03,264000,15.5
lt,trend,2000.04,271000,16
lt,trend,2000.05,271000,16
lt,trend,2000.06,271000,16
lt,trend,2000.07,285000,16.8
lt,trend,2000.08,285000,16.8
lt,trend,2000.09,285000,16.8
lt,trend,2000.10,285000,17
lt,trend,2000.11,285000,17
lt,trend,2000.12,285000,17
lt,trend,2001.01,283000,17
lt,trend,2001.02,283000,17
lt,trend,2001.03,283000,17
lt,trend,2001.04,280000,16.9
lt,trend,2001.05,280000,16.9
lt,trend,2001.06,280000,16.9
lt,trend,2001.07,267000,16.2
lt,trend,2001.08,267000,16.2
lt,trend,2001.09,267000,16.2
lt,trend,2001.10,257000,15.6
lt,trend,2001.11,257000,15.6
lt,trend,2001.12,257000,15.6
lt,trend,2002.01,244000,14.9
lt,trend,2002.02,244000,14.9
lt,trend,2002.03,244000,14.9
lt,trend,2002.04,219000,13.5
lt,trend,2002.05,219000,13.5
lt,trend,2002.06,219000,13.5
lt,trend,2002.07,206000,12.7
lt,trend,2002.08,206000,12.7
lt,trend,2002.09,206000,12.7
lt,trend,2002.10,208000,12.9
lt,trend,2002.11,208000,12.9
lt,trend,2002.12,208000,12.9
lt,trend,2003.01,207000,12.8
lt,trend,2003.02,207000,12.8
lt,trend,2003.03,207000,12.8
lt,trend,2003.04,216000,13
lt,trend,2003.05,216000,13
lt,trend,2003.06,216000,13
lt,trend,2003.07,201000,12.3
lt,trend,2003.08,201000,12.3
lt,trend,2003.09,201000,12.3
lt,trend,2003.10,187000,11.6
lt,trend,2003.11,187000,11.6
lt,trend,2003.12,187000,11.6
lt,trend,2004.01,197000,12.2
lt,trend,2004.02,197000,12.2
lt,trend,2004.03,197000,12.2
lt,trend,2004.04,188000,11.7
lt,trend,2004.05,188000,11.7
lt,trend,2004.06,188000,11.7
lt,trend,2004.07,178000,11.1
lt,trend,2004.08,178000,11.1
lt,trend,2004.09,178000,11.1
lt,trend,2004.10,172000,10.6
lt,trend,2004.11,172000,10.6
lt,trend,2004.12,172000,10.6
lt,trend,2005.01,155000,9.6
lt,trend,2005.02,155000,9.6
lt,trend,2005.03,155000,9.6
lt,trend,2005.04,139000,8.6
lt,trend,2005.05,139000,8.6
lt,trend,2005.06,139000,8.6
lt,trend,2005.07,124000,7.8
lt,trend,2005.08,124000,7.8
lt,trend,2005.09,124000,7.8
lt,trend,2005.10,114000,7.1
lt,trend,2005.11,114000,7.1
lt,trend,2005.12,114000,7.1
lt,trend,2006.01,92000,5.8
lt,trend,2006.02,92000,5.8
lt,trend,2006.03,92000,5.8
lt,trend,2006.04,90000,5.7
lt,trend,2006.05,90000,5.7
lt,trend,2006.06,90000,5.7
lt,trend,2006.07,98000,6.2
lt,trend,2006.08,98000,6.2
lt,trend,2006.09,98000,6.2
lt,trend,2006.10,78000,5
lt,trend,2006.11,78000,5
lt,trend,2006.12,78000,5
lt,trend,2007.01,69000,4.4
lt,trend,2007.02,69000,4.4
lt,trend,2007.03,69000,4.4
lt,trend,2007.04,67000,4.2
lt,trend,2007.05,67000,4.2
lt,trend,2007.06,67000,4.2
lt,trend,2007.07,69000,4.3
lt,trend,2007.08,69000,4.3
lt,trend,2007.09,69000,4.3
lt,trend,2007.10,71000,4.4
lt,trend,2007.11,71000,4.4
lt,trend,2007.12,71000,4.4
lt,trend,2008.01,66000,4.1
lt,trend,2008.02,66000,4.1
lt,trend,2008.03,66000,4.1
lt,trend,2008.04,74000,4.6
lt,trend,2008.05,74000,4.6
lt,trend,2008.06,74000,4.6
lt,trend,2008.07,103000,6.4
lt,trend,2008.08,103000,6.4
lt,trend,2008.09,103000,6.4
lt,trend,2008.10,134000,8.2
lt,trend,2008.11,134000,8.2
lt,trend,2008.12,134000,8.2
lt,trend,2009.01,184000,11.2
lt,trend,2009.02,184000,11.2
lt,trend,2009.03,184000,11.2
lt,trend,2009.04,221000,13.5
lt,trend,2009.05,221000,13.5
lt,trend,2009.06,221000,13.5
lt,trend,2009.07,233000,14.3
lt,trend,2009.08,233000,14.3
lt,trend,2009.09,233000,14.3
lt,trend,2009.10,262000,16
lt,trend,2009.11,262000,16
lt,trend,2009.12,262000,16
lt,trend,2010.01,283000,17.3
lt,trend,2010.02,283000,17.3
lt,trend,2010.03,283000,17.3
lt,trend,2010.04,295000,18.2
lt,trend,2010.05,295000,18.2
lt,trend,2010.06,295000,18.2
lt,trend,2010.07,297000,18.3
lt,trend,2010.08,297000,18.3
lt,trend,2010.09,297000,18.3
lu,nsa,1983.01,6000,3.7
lu,nsa,1983.02,6000,3.7
lu,nsa,1983.03,5000,3.5
lu,nsa,1983.04,5000,3.3
lu,nsa,1983.05,5000,3.2
lu,nsa,1983.06,5000,3.1
lu,nsa,1983.07,5000,3.2
lu,nsa,1983.08,5000,3.3
lu,nsa,1983.09,5000,3.3
lu,nsa,1983.10,5000,3.4
lu,nsa,1983.11,5000,3.6
lu,nsa,1983.12,5000,3.6
lu,nsa,1984.01,6000,3.7
lu,nsa,1984.02,6000,3.7
lu,nsa,1984.03,5000,3.4
lu,nsa,1984.04,4000,2.9
lu,nsa,1984.05,4000,2.7
lu,nsa,1984.06,4000,2.6
lu,nsa,1984.07,4000,2.7
lu,nsa,1984.08,4000,2.8
lu,nsa,1984.09,4000,2.8
lu,nsa,1984.10,5000,3
lu,nsa,1984.11,5000,3.1
lu,nsa,1984.12,5000,3.1
lu,nsa,1985.01,5000,3.1
lu,nsa,1985.02,5000,3.2
lu,nsa,1985.03,5000,3.1
lu,nsa,1985.04,4000,2.9
lu,nsa,1985.05,4000,2.8
lu,nsa,1985.06,4000,2.6
lu,nsa,1985.07,4000,2.6
lu,nsa,1985.08,4000,2.6
lu,nsa,1985.09,4000,2.7
lu,nsa,1985.10,4000,2.9
lu,nsa,1985.11,5000,3
lu,nsa,1985.12,5000,3
lu,nsa,1986.01,5000,3.1
lu,nsa,1986.02,5000,3.1
lu,nsa,1986.03,4000,2.9
lu,nsa,1986.04,4000,2.6
lu,nsa,1986.05,4000,2.5
lu,nsa,1986.06,4000,2.3
lu,nsa,1986.07,3000,2.2
lu,nsa,1986.08,3000,2.2
lu,nsa,1986.09,4000,2.3
lu,nsa,1986.10,4000,2.3
lu,nsa,1986.11,4000,2.4
lu,nsa,1986.12,4000,2.5
lu,nsa,1987.01,4000,2.7
lu,nsa,1987.02,4000,2.8
lu,nsa,1987.03,4000,2.8
lu,nsa,1987.04,4000,2.6
lu,nsa,1987.05,4000,2.4
lu,nsa,1987.06,4000,2.2
lu,nsa,1987.07,3000,2.2
lu,nsa,1987.08,3000,2.2
lu,nsa,1987.09,4000,2.3
lu,nsa,1987.10,4000,2.4
lu,nsa,1987.11,4000,2.4
lu,nsa,1987.12,4000,2.4
lu,nsa,1988.01,4000,2.5
lu,nsa,1988.02,4000,2.5
lu,nsa,1988.03,4000,2.3
lu,nsa,1988.04,3000,2.1
lu,nsa,1988.05,3000,1.9
lu,nsa,1988.06,3000,1.7
lu,nsa,1988.07,3000,1.7
lu,nsa,1988.08,3000,1.8
lu,nsa,1988.09,3000,1.8
lu,nsa,1988.10,3000,1.9
lu,nsa,1988.11,3000,1.9
lu,nsa,1988.12,3000,1.9
lu,nsa,1989.01,3000,1.9
lu,nsa,1989.02,3000,1.9
lu,nsa,1989.03,3000,1.9
lu,nsa,1989.04,3000,1.7
lu,nsa,1989.05,2000,1.6
lu,nsa,1989.06,2000,1.6
lu,nsa,1989.07,3000,1.6
lu,nsa,1989.08,3000,1.7
lu,nsa,1989.09,3000,1.8
lu,nsa,1989.10,3000,1.9
lu,nsa,1989.11,3000,1.9
lu,nsa,1989.12,3000,1.9
lu,nsa,1990.01,3000,2
lu,nsa,1990.02,3000,2
lu,nsa,1990.03,3000,1.8
lu,nsa,1990.04,3000,1.6
lu,nsa,1990.05,2000,1.6
lu,nsa,1990.06,2000,1.5
lu,nsa,1990.07,2000,1.4
lu,nsa,1990.08,2000,1.5
lu,nsa,1990.09,2000,1.5
lu,nsa,1990.10,3000,1.6
lu,nsa,1990.11,3000,1.7
lu,nsa,1990.12,3000,1.7
lu,nsa,1991.01,3000,1.8
lu,nsa,1991.02,3000,1.7
lu,nsa,1991.03,2000,1.5
lu,nsa,1991.04,2000,1.5
lu,nsa,1991.05,2000,1.5
lu,nsa,1991.06,2000,1.5
lu,nsa,1991.07,2000,1.5
lu,nsa,1991.08,3000,1.6
lu,nsa,1991.09,3000,1.7
lu,nsa,1991.10,3000,1.8
lu,nsa,1991.11,3000,1.9
lu,nsa,1991.12,3000,1.9
lu,nsa,1992.01,3000,2
lu,nsa,1992.02,4000,2.1
lu,nsa,1992.03,4000,2.1
lu,nsa,1992.04,3000,2
lu,nsa,1992.05,3000,1.9
lu,nsa,1992.06,3000,1.9
lu,nsa,1992.07,3000,1.9
lu,nsa,1992.08,3000,2
lu,nsa,1992.09,4000,2.1
lu,nsa,1992.10,4000,2.2
lu,nsa,1992.11,4000,2.3
lu,nsa,1992.12,4000,2.3
lu,nsa,1993.01,4000,2.4
lu,nsa,1993.02,4000,2.4
lu,nsa,1993.03,4000,2.4
lu,nsa,1993.04,4000,2.4
lu,nsa,1993.05,4000,2.3
lu,nsa,1993.06,4000,2.3
lu,nsa,1993.07,4000,2.4
lu,nsa,1993.08,4000,2.5
lu,nsa,1993.09,5000,2.7
lu,nsa,1993.10,5000,2.9
lu,nsa,1993.11,5000,3.1
lu,nsa,1993.12,5000,3.2
lu,nsa,1994.01,6000,3.4
lu,nsa,1994.02,6000,3.6
lu,nsa,1994.03,6000,3.5
lu,nsa,1994.04,6000,3.4
lu,nsa,1994.05,5000,3.2
lu,nsa,1994.06,5000,3
lu,nsa,1994.07,5000,2.9
lu,nsa,1994.08,5000,2.8
lu,nsa,1994.09,5000,3
lu,nsa,1994.10,5000,3.1
lu,nsa,1994.11,5000,3.1
lu,nsa,1994.12,5000,3.1
lu,nsa,1995.01,5000,3.1
lu,nsa,1995.02,5000,3.1
lu,nsa,1995.03,5000,3
lu,nsa,1995.04,5000,2.8
lu,nsa,1995.05,4000,2.7
lu,nsa,1995.06,4000,2.6
lu,nsa,1995.07,4000,2.6
lu,nsa,1995.08,4000,2.6
lu,nsa,1995.09,5000,2.7
lu,nsa,1995.10,5000,3
lu,nsa,1995.11,5000,3.1
lu,nsa,1995.12,5000,3.1
lu,nsa,1996.01,5000,3.2
lu,nsa,1996.02,6000,3.3
lu,nsa,1996.03,6000,3.3
lu,nsa,1996.04,5000,3.1
lu,nsa,1996.05,5000,2.9
lu,nsa,1996.06,5000,2.8
lu,nsa,1996.07,5000,2.6
lu,nsa,1996.08,4000,2.6
lu,nsa,1996.09,5000,2.7
lu,nsa,1996.10,5000,2.8
lu,nsa,1996.11,5000,2.9
lu,nsa,1996.12,5000,2.9
lu,nsa,1997.01,5000,2.9
lu,nsa,1997.02,5000,2.9
lu,nsa,1997.03,5000,2.7
lu,nsa,1997.04,4000,2.5
lu,nsa,1997.05,4000,2.5
lu,nsa,1997.06,4000,2.4
lu,nsa,1997.07,4000,2.4
lu,nsa,1997.08,4000,2.5
lu,nsa,1997.09,5000,2.7
lu,nsa,1997.10,5000,2.9
lu,nsa,1997.11,5000,3
lu,nsa,1997.12,5000,3
lu,nsa,1998.01,5000,3.1
lu,nsa,1998.02,5000,3.1
lu,nsa,1998.03,5000,2.9
lu,nsa,1998.04,5000,2.8
lu,nsa,1998.05,5000,2.7
lu,nsa,1998.06,4000,2.5
lu,nsa,1998.07,4000,2.5
lu,nsa,1998.08,4000,2.4
lu,nsa,1998.09,4000,2.5
lu,nsa,1998.10,5000,2.7
lu,nsa,1998.11,5000,2.6
lu,nsa,1998.12,4000,2.5
lu,nsa,1999.01,5000,2.6
lu,nsa,1999.02,5000,2.7
lu,nsa,1999.03,5000,2.5
lu,nsa,1999.04,4000,2.4
lu,nsa,1999.05,4000,2.3
lu,nsa,1999.06,4000,2.2
lu,nsa,1999.07,4000,2.2
lu,nsa,1999.08,4000,2.2
lu,nsa,1999.09,4000,2.4
lu,nsa,1999.10,4000,2.4
lu,nsa,1999.11,5000,2.5
lu,nsa,1999.12,5000,2.5
lu,nsa,2000.01,5000,2.6
lu,nsa,2000.02,5000,2.6
lu,nsa,2000.03,5000,2.5
lu,nsa,2000.04,4000,2.3
lu,nsa,2000.05,4000,2.2
lu,nsa,2000.06,4000,2.1
lu,nsa,2000.07,4000,2
lu,nsa,2000.08,4000,2.1
lu,nsa,2000.09,4000,2.2
lu,nsa,2000.10,4000,2.1
lu,nsa,2000.11,4000,2.1
lu,nsa,2000.12,4000,2.1
lu,nsa,2001.01,4000,2.2
lu,nsa,2001.02,4000,2.1
lu,nsa,2001.03,4000,1.9
lu,nsa,2001.04,3000,1.8
lu,nsa,2001.05,3000,1.7
lu,nsa,2001.06,3000,1.7
lu,nsa,2001.07,3000,1.7
lu,nsa,2001.08,3000,1.7
lu,nsa,2001.09,4000,1.8
lu,nsa,2001.10,4000,2
lu,nsa,2001.11,4000,2.1
lu,nsa,2001.12,4000,2.1
lu,nsa,2002.01,5000,2.4
lu,nsa,2002.02,4000,2.3
lu,nsa,2002.03,4000,2.2
lu,nsa,2002.04,4000,2.3
lu,nsa,2002.05,4000,2.3
lu,nsa,2002.06,4000,2.3
lu,nsa,2002.07,5000,2.4
lu,nsa,2002.08,5000,2.5
lu,nsa,2002.09,5000,2.7
lu,nsa,2002.10,6000,3
lu,nsa,2002.11,6000,3.1
lu,nsa,2002.12,6000,3.2
lu,nsa,2003.01,7000,3.6
lu,nsa,2003.02,7000,3.6
lu,nsa,2003.03,7000,3.5
lu,nsa,2003.04,7000,3.5
lu,nsa,2003.05,7000,3.5
lu,nsa,2003.06,7000,3.4
lu,nsa,2003.07,7000,3.6
lu,nsa,2003.08,7000,3.6
lu,nsa,2003.09,8000,4
lu,nsa,2003.10,8000,4.3
lu,nsa,2003.11,9000,4.5
lu,nsa,2003.12,9000,4.6
lu,nsa,2004.01,10000,5.1
lu,nsa,2004.02,10000,5
lu,nsa,2004.03,10000,5
lu,nsa,2004.04,10000,5
lu,nsa,2004.05,9000,4.7
lu,nsa,2004.06,9000,4.7
lu,nsa,2004.07,9000,4.7
lu,nsa,2004.08,10000,4.8
lu,nsa,2004.09,10000,5
lu,nsa,2004.10,10000,5.1
lu,nsa,2004.11,10000,5.2
lu,nsa,2004.12,10000,5.1
lu,nsa,2005.01,10000,5.2
lu,nsa,2005.02,10000,5.1
lu,nsa,2005.03,10000,4.8
lu,nsa,2005.04,9000,4.7
lu,nsa,2005.05,9000,4.5
lu,nsa,2005.06,9000,4.3
lu,nsa,2005.07,9000,4.2
lu,nsa,2005.08,9000,4.2
lu,nsa,2005.09,9000,4.5
lu,nsa,2005.10,9000,4.6
lu,nsa,2005.11,10000,4.6
lu,nsa,2005.12,10000,4.7
lu,nsa,2006.01,10000,5
lu,nsa,2006.02,10000,4.9
lu,nsa,2006.03,10000,4.8
lu,nsa,2006.04,9000,4.6
lu,nsa,2006.05,9000,4.4
lu,nsa,2006.06,9000,4.3
lu,nsa,2006.07,9000,4.2
lu,nsa,2006.08,9000,4.3
lu,nsa,2006.09,10000,4.6
lu,nsa,2006.10,10000,4.7
lu,nsa,2006.11,10000,4.8
lu,nsa,2006.12,10000,4.8
lu,nsa,2007.01,10000,4.8
lu,nsa,2007.02,10000,4.6
lu,nsa,2007.03,9000,4.4
lu,nsa,2007.04,9000,4.2
lu,nsa,2007.05,8000,3.9
lu,nsa,2007.06,8000,3.8
lu,nsa,2007.07,8000,3.7
lu,nsa,2007.08,8000,3.8
lu,nsa,2007.09,8000,3.9
lu,nsa,2007.10,9000,4.2
lu,nsa,2007.11,9000,4.3
lu,nsa,2007.12,9000,4.4
lu,nsa,2008.01,10000,4.8
lu,nsa,2008.02,10000,4.9
lu,nsa,2008.03,10000,4.6
lu,nsa,2008.04,10000,4.5
lu,nsa,2008.05,10000,4.5
lu,nsa,2008.06,10000,4.4
lu,nsa,2008.07,10000,4.7
lu,nsa,2008.08,10000,4.8
lu,nsa,2008.09,11000,5.1
lu,nsa,2008.10,11000,5.4
