access,addr.source:housenumber,addr:city,addr:country,addr:floor,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:state,addr:street,addr:unit,address,alt_name,alt_name_1,amenity,atm,atm:operator,building,building:levels,building:material,capacity,construction,contact:email,contact:facebook,contact:google_plus,contact:instagram,contact:phone,contact:website,cuisine,delivery,description,designation,diet:halal,diet:vegan,diet:vegetarian,disused,drive_in,drive_through,ele,email,ethnicity,fax,fixme,food,gnis:county_id,gnis:created,gnis:edited,gnis:feature_id,gnis:state_id,happy_hour,inside_atm,internet_access,internet_access:fee,lat,layer,live_music,lon,microbrewery,name,name:en,name:zh,note,old_name,opening_hours,operator,outdoor_seating,payment:bitcoin,payment:discover_card,payment:litecoin,payment:mastercard,payment:visa,phone,pizza,postal_code,pupuseria,shop,smoking,takeaway,taqueria,toilets:wheelchair,type,url,website,wheelchair,wheelchair:description,wifi,wikipedia,wpt_description,yelp
,,San Francisco,US,,,3906,,94122,CA,Judah Street,,,,,restaurant,,,,,,,,,,,,,,vegetarian,,,,,,only,,,,,,,,,,,,,,,,,,,37.7606351,,,-122.5039415,,Judahlicious,,,,,,,,,,,,,,,,,,,,,,,,http://judahlicious.com/,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.8111562,,,-122.4106601,,Hana Zen Japanese Grill and Sushi Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,37.8108298,,,-122.4103498,,Luigi's Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,37.8109829,,,-122.4111395,,Neptune's Waterfront Grill and Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8109401,,,-122.4106106,,Player's Sports Grill and Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,wine,,,,,,,,,,,,,,,,,,,,,,,,,37.8103133,,,-122.4103424,,Wines of California Wine Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,59,,94111,,Columbus Avenue,,,,,restaurant,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,37.7961374,,,-122.4044342,,Caffè Macaroni,,,,,Mo-Sa 11:00-23:00,,,,,,,,+1 (415) 956-9737,,,,,no,,,,,,http://www.caffemacaroni.com,,,,,,
,,San Francisco,US,,,1240,,94122,CA,9th Avenue,,,Park Chow,,restaurant,,,,,,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,37.7651461,,,-122.4662658,,Park Chow,,,,,,,,,,,,,+1 (415) 665-9914,,,,,,,,,,,http://chowfoodbar.com/locations/park-chow/,,,,,,
,,San Francisco,,,,1500,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7638256,,,-122.4740798,,Izakaya Sozai,,,,,,,,,,,,,415 7425122,,,,,,,,,,,http://izakayasozai.com/,,,,,,
,,San Francisco,,,,1200,,94122,CA,9th Avenue,,,,,restaurant,,,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,37.765762,,,-122.4663,,Pacific Catch,,,,,,,,,,,,,415 5046905,,,,,,,,,,,http://pacificcatch.com/,,,,,,
,,San Francisco,,,,25,,94102,,Mason Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7834959,,,-122.4092431,,Farmer Brown,,,T-Th: 5:30pm-10pm F-Sa: 5:30pm-11pm Su: 5:30pm-9pm,,,,,,,,,,415 409 FARM,,,,,,,,,,,http://farmerbrownsf.com/,,,,,,
,,San Francisco,,,,627,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,sandwich,,,,,,,,no,,,,,,,,,,,,,,,,,37.7639782,,,-122.4647133,no,Pluto's,,,Hours: 11am - 10pm,,,,no,,,,,,415 7538867,,,,,,yes,,,,,http://www.plutosfreshfood.com,,,,,,
,,San Francisco,,,,500,,94110,,Florida Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7628462,,,-122.4114399,,Cana,,,,,,,,,,,,,,,,,,,,,,,,http://www.canasf.com/,,,,,,
,,San Francisco,,,,233,,94103,,14th Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.768267,,,-122.4186744,,Mission Public SF,,,,,,,,,,,,,,,,,,,,,,,,http://missionpublicsf.com,,,,,,
,,San Francisco,,,,1220,,94122,,9th Avenue,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7655013,,,-122.4662995,,Hanami,,,,,,,,,,,,,4155642222,,,,,,,,,,,,,,,,,
,,San Francisco,,,,301,,94158,,King Street,,,,,restaurant,,,,,,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,37.7757606,,,-122.3936243,,Tsunami Sushi Mission Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,757,,94127,,Monterey Boulevard,,,,,restaurant,,,,,,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,37.7313703,,,-122.4523795,,K's Kitchen,,,,,,,,,,,,,+1 (415) 333-8500,,,,,,,,,,,http://www.kssushisf.com,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7690949,,,-122.390631,,Publico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,Pies,,,,,,,,,,,,,,,,,,,,,,,,,37.7691203,,,-122.3902152,,Peasant Pies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,37.7642182,,,-122.3867686,,The Ramp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1700,,94131,,Church Street,,,,,restaurant,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,37.7435947,,,-122.4268431,,Regent Thai,,,,,,,,,,,,,,,,,,,,,,,,http://www.regentthaisf.com/,,,,,,
,,San Francisco,,,,2140,,94110,,Mission Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.762774,,,-122.4196292,,The Sycamore,,,,,,,,,,,,,415 252 7704,,,,,,,,,,,www.thesycamoresf.com,,,,,,
,,San Francisco,,,,205,,94102,CA,Oak Street,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7748686,,,-122.4230358,,Otoro sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7770154,,,-122.4214337,,The Grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,307,,94102,,Hayes Street,,,,,restaurant,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,37.7769407,,,-122.4216559,,Lers Ros,,,,,,,,,,,,,+1 415 874 9661,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7767403,,,-122.4212802,,Nojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,37.7959227,,,-122.3935186,,Ferry Plaza Seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.796098,,,-122.3936733,,Il Cane Rosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,511,,94102,,Hayes Street,,,,,restaurant,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,37.7765368,,,-122.4249022,,Patxi's,,,,,11am to 10pm,,,,,,,,+1 415 588 9991,,,,,,,,,,,http://www.patxispizza.com/location/hayes-pizza/,,,,en:Patxi's Chicago Pizza,,
,,San Francisco,,,,2288,,94110,,Mission Street,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7604625,,,-122.4193999,,Taqueria Cancun,,,,,,,no,,,,,,+1 415 2529560,,,,,,,yes,,,,http://www.taqueriacancunsf.com/,yes,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7622039,,,-122.4151815,,El Tepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1638,,94115,,Post Street,,,,,restaurant,,,,,,,,,,,,,,ramen,,,,,,,,,,,,,,,,,,,,,,,,,37.7858321,,,-122.4287697,,Waraku,,,,,,,,,,,,,,,,,,,,,,,,http://www.warakuus.com,,,,,,
,,San Francisco,,,,2299,,94109,,Van Ness Avenue,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7965516,,,-122.4238135,,Wasabi & Ginger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,1500,,,CA,Church Street,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7467734,,,-122.4271372,,Eric's Chinese Restaurant,,,,,,,no,,,,,,,,,,,no,yes,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7663368,,,-122.4025458,,Dos Piñas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7933145,,,-122.3937195,,Rosa Mexicano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7756383,,,-122.409498,,City Beer Store,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
,,San Francisco,,,,398,,94103,,7th Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7755328,,,-122.4065477,,Rumors Sports Lounge,,,,,,,,,,,,,415-553-6169,,,,,,,,,,,http://www.rumorssf.com/,yes,,,,,
,,,,,,236,,,,Clement Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7832102,,,-122.4617661,,Grain D'or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,1261,,94103,CA,Folsom Street,,,,,restaurant,,,,,,,,,,,,,,philippine,,,,,,,,,,,,,,,,,,,,,,,,,37.7741545,,,-122.4109099,no,Pampalasa,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,1175,,94103,,Folsom Street,,,,,restaurant,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,37.7754205,,,-122.4093427,,Basil Thai Resaurant & Bar,,,,,"Mo-Th 11:30-14:45,17:00-22:00; Fr 11:30-14:45,17:00-22:30; Sa 17:00-22:30; Su 17:00-22:00",,,,,,,,415-552-8999,,,,,,,,,,,http://www.basilthai.com/,,,,,,
,,San Francisco,,,,3248,,94110,,18th Street,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7621654,,,-122.4159719,,Gallardos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1356,,94109,,Polk Street,,,,,restaurant,,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,37.7895295,,,-122.4203422,,Kasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,499,,94110,,Dolores Street,,,,,restaurant,,,,,,,,,,,,,,Korean_American,,,,,,,,,,,,,,,,,,,,,,,,,37.7615757,,,-122.4258676,,Namu Gaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,211,,94108,CA,Sutter Street,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7897034,,,-122.4040073,,Chipotle,,,,,,,,,,,,,+1-415-590-4199,,,,,no,yes,,,,,,,,,,,
,,San Francisco,,,,700,,94122,,Irving Street,,,,,restaurant,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,37.7642173,,,-122.4654694,,Pasquale's,,,,,,,,,,,,,+1 415 661 2140,,,,,,,,,,,,,,,,,
,,San Francisco,,,,3913,,94114,,24th Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7514343,,,-122.4300466,,Savor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,560,,,,Larkin Street,,,,,restaurant,,,,,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,37.7830366,,,-122.4173408,,Saigon Sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7905588,,,-122.3891883,,Waterbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2223,,94114,,,,,,,restaurant,,,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,37.7652467,,,-122.4315157,,Pesce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2251,,94114,,Market Street,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7649499,,,-122.4318831,,Barracuda Sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,,,94114,,Market Street,,,,,restaurant,,,,,,,,,,,,,,diner,,,,,,,,,,,,,,,,,,,,,,,,,37.7644304,,,-122.4325242,,Castro Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,,,94114,,18th Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7610642,,,-122.434509,,The Mix,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
,,San Francisco,US,,,755,,94127,CA,Portola Drive,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7438412,,,-122.4537214,,Taqueria Miraloma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,737,,94127,CA,Portola Drive,,,,,restaurant,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,37.7439398,,,-122.4536099,,Round Table Pizza,,,,,,,,,,,,,1-415-681-9595,,,,,,,,,,,http://www.roundtablepizza.com/rtp/store.asp?store_num=753,,,,,,
,,San Francisco,,,,2830,,,,Mission Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.751742,,,-122.4185844,,Taqueria San José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,3380,,94110,,20th Street,,,,,restaurant,,,,,,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,37.7588872,,,-122.4167358,,Mr. Pickle's Sandwich Shop,,,,,"M-F 9a-7p, Sa 10a-5p, Su 11a-5p",,,,,,,,(415) 826-0143,,,,,,,,,,,http://www.sfmrpickles.com/,,,,,,
,,San Francisco,,,,3299,,94110,,Mission Street,,,,,restaurant,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,37.7441316,,,-122.4206681,,Pizza Hacker,,,,,,,,,,,,,,,,,,,,,,,,http://thepizzahacker.com/,,,,,,
,,San Francisco,,,,3218,,94110,,Mission Street,,,,,restaurant,,,,,,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,37.74516,,,-122.4203711,,Blue Plate,,,,,Mo-Th 05:30-22:00; Fr-Sa 05:30-22:30; Su 05:30-21:30,,,,,,,,+1 (415) 282-6777,,,,,,,,,,,http://www.blueplatesf.com,,,,,,
,,San Francisco,,,,3202,,94110,,Mission Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7453753,,,-122.4202222,,Royal Cuckoo,,,,,,,,,,,,,(415) 550-8667,,,,,,,,,,,,,,,,,
,,San Francisco,,,,3221,,94110,,Mission Street,,,,,restaurant,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,37.7451982,,,-122.4199714,,Sweet Basil Thai,,,,,"M-F 11:00 AM - 3:00 PM, 5:00 PM - 10:00 PM; Sat-Sun 12 PM-10 PM",,,,,,,,,,,,,,,,,,,http://sf.sweetbasilthai.net/,,,,,,
,,San Francisco,,,,1551,,94110,,Dolores Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7445388,,,-122.4242579,,Noeteca,,,,,,,,,,,,,415-824-5524,,,,,,,,,,,http://noeteca.com/,,,,,,
,,San Francisco,,,,1599,,,,Sanchez Street,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7437055,,,-122.4287888,,Alice's,,,,,,,,,,,,,,,,,,,,,,,,http://www.alicesrestaurantsf.com,,,,,,
,,San Francisco,,,,3801,,94114,,18th Street,,,,,bar,,,,,,,,,,,,,,empanada,,,,,,,,,,,,,,,,,,,,,,,,,37.761163,,,-122.4285438,,Cervecería de MateVeza,,,,,Mo 17:00-22:00; Tu-Su 12:00-22:00,,,,,,,,,,,,,,,,,,,http://cerveceriasf.com/,,,,,,
,,San Francisco,,,,,,,,24th Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7522962,,,-122.4192566,,24th Street Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,3214,,94103,,16th Street,,,,,restaurant,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,37.76491,,,-122.4244936,,Krua Thai,,,,,,,,,,,,,(415) 913-7886,,,,,,,,,,,http://www.kruathaisf.com/,,,,,,
,,San Francisco,,,,2,,94111,,Embarcadero Center,,,,,restaurant,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,415-834-9666,,,,,,,,,,,,37.7950036,,,-122.3988525,,Pizza Orgasmica,,,,,"Mo-Th 11:00-24:00; Fr 00:00-01:00,11:00-24:00; Sa,Su 00:00-02:00,11:00-24:00",,,,,,,,415-834-9600,,,,,,,,,,,http://www.pizzaorgasmica.com/location/embarcadero,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,37.7623784,,,-122.4130589,,Evergreen Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.785783,,,-122.429193,,San Wong Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,543,,94117,,Divisadero Street,,,,,restaurant,,,,,,,,,,,,,,ethiopian,,,,,,,,,,,,,,,,,,,,,,,,,37.774712,,,-122.4379352,,Club Waziema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7600655,,,-122.419871,,Hog and Rocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,lebanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7602394,,,-122.4212899,,Ali Baba's Cave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.806886,,,-122.4322073,,Greens Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,306,,94117,,Broderick Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.773396,,,-122.4390441,,Nopalito,,,,,,,,,,,,,415-535-3969,,,,,,,,,,,http://nopalitosf.com/,,,,,,
,,San Francisco,,,,1224,,94122,,9th Avenue,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7654241,,,-122.4662939,,Nopalito,,,,,,,,,,,,,,,,,,,,,,,,http://nopalitosf.com/,,,,,,
,,San Francisco,,,,1650,,94121,,Balboa Street,,,,,restaurant,,,,,,,,,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,37.776794,,,-122.4767869,,Hawker Eats,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/hawkereats/,,,,,,
,,San Francisco,,,,1801,,94121-3131,,Balboa Street,,,,,restaurant,,,,,,,,,,,,,,korean,,,,,,,,,,,,,,,,,,,,,,,,,37.7767601,,,-122.4783104,,Han Il Kwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,211,,94121,,23rd Avenue,,,,,restaurant,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,37.7837055,,,-122.4829992,,Pizzetta 211,,,,,,,,,,,,,415 379 9880,,,,,,,,,,,http://pizzetta211.com/,,,,,,
,,San Francisco,,,,3199,,94121,,Clement Street,,,,,restaurant,,,,,,,,,,,,,,burmese,,,,,,,,,,,,,,,,,,,,,,,,,37.7815072,,,-122.493301,,Pagan,,,,,,,,,,,,,415 751 2598,,,,,,,,,,,http://www.pagansf.com/,,,,,,
,,San Francisco,,,,3123,,94121,,Clement Street,,,,,restaurant,,,,,,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,37.7815231,,,-122.4928772,,Oyaji,,,,,,,,,,,,,(415) 379-3604,,,,,,,,,,,,,,,,,
,,San Francisco,,,,3129,,94121,,Clement Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7815231,,,-122.4929563,,Tee Off Bar & Grill,,,,,,,,,,,,,(415) 752-5439,,,,,,,,,,,http://teeoffbarandgrill.wordpress.com/,,,,,,
,,San Francisco,,,,7000,,94121,,Geary Boulevard,,,,,restaurant,,,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,37.7798423,,,-122.4945771,,Pacific Cafe,,,,,,,,,,,,,415 387-7091,,,,,,,,,,,http://www.pacificcafesf.com/,,,,,,
,,San Francisco,,,,1760,,94109,,Polk Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7931692,,,-122.4210689,,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,3331,,,,24th Street,,,,,restaurant,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,37.7521063,,,-122.4192217,,Rustic Artisan Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1114,,94103,,Bryant Street,,,,,restaurant,,,,,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,37.7709595,,,-122.4091985,,Sunrise Cafe,,,,,,,,,,,,,+1 415 621 4242,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1,,94103,,Gilbert Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7745953,,,-122.4039703,,Live Sushi Bistro,,,,,,,,,,,,,,,,,,,,,,,,http://www.livesushibistro.com/,,,,,,
,,San Francisco,,,,1015,,94103,,Folsom Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7781579,,,-122.4058301,,1015 Folsom,,,,,,,,,,,,,,,,,,,,,,,,http://www.1015.com/,,,,,,
,,San Francisco,,,Hobart Building,582,,94104,,Market Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7896193,,,-122.4015992,,Variety Club Preview Room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7617297,,,-122.4229484,,Farina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7914981,,,-122.3929806,,Heyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7495291,,,-122.4183657,,Hot Press,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,22 Peace Plz,Ste 530,,94115,,Geary Boulevard,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7855359,,,-122.429283,,Ramen Underground,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
,,,,,,896,,,,Sutter Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7885138,,,-122.4150968,,Cup A Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1423,,94109,,Polk Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7899499,,,-122.4206855,,Hi-Lo Club,,,,,,,,,,,,,,,,,,,,,,,,http://hilosf.com/,yes,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7652534,,,-122.4187846,,The City Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,712,,94122,,Irving Street,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7642134,,,-122.4655911,,La Fonda,,,,,,,,,,,,,+1 415 6819205,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7224511,,,-122.4784848,,Food Court,,,"3 levels of restaurants, shops and cafes",,Mo-Fr 07:00-22:00; Sa 10:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7233172,,,-122.482221,,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7234064,,,-122.4813298,,Taza Smoothies and Wraps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
